見出し,読み,原型,品詞,品詞細分類,意味情報,章番号,文番号
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,46
のです,のです,のだ,助動詞,*,NIL,1,46
が,が,が,助詞,接続助詞,NIL,1,46
、,、,、,特殊,読点,NIL,1,46
本,ほん,本,名詞,普通名詞,代表表記:本/ほん カテゴリ:人工物-その他;抽象物 漢字読み:音,1,46
の,の,の,助詞,接続助詞,NIL,1,46
活字,かつじ,活字,名詞,普通名詞,代表表記:活字/かつじ ドメイン:メディア カテゴリ:抽象物,1,46
を,を,を,助詞,格助詞,NIL,1,46
追って,おって,追う,動詞,*,代表表記:追う/おう,1,46
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,46
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,1,46
の,の,の,助詞,接続助詞,NIL,1,46
すみ,すみ,すみ,名詞,普通名詞,代表表記:墨/すみ ドメイン:文化・芸術 カテゴリ:人工物-その他 漢字読み:訓,1,46
に,に,に,助詞,格助詞,NIL,1,46
、,、,、,特殊,読点,NIL,1,46
なんだか,なんだか,なんだか,副詞,*,代表表記:何だか/なんだか,1,46
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,1,46
もの,もの,もの,名詞,形式名詞,NIL,1,46
が,が,が,助詞,格助詞,NIL,1,46
、,、,、,特殊,読点,NIL,1,46
チラッと,チラッと,チラッと,副詞,*,代表表記:チラっと/ちらっと スル接続可能 自動認識,1,46
うつり,うつり,うつる,動詞,*,代表表記:写る/うつる 自他動詞:他:写す/うつす,1,46
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,46
。,。,。,特殊,句点,NIL,1,46
オヤッと,オヤッと,オヤッと,副詞,*,代表表記:オヤっと/おやっと スル接続可能 自動認識,1,47
思って,おもって,思う,動詞,*,代表表記:思う/おもう 補文ト,1,47
、,、,、,特殊,読点,NIL,1,47
窓,まど,窓,名詞,普通名詞,代表表記:窓/まど カテゴリ:場所-施設部位 漢字読み:訓,1,47
の,の,の,助詞,接続助詞,NIL,1,47
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,1,47
を,を,を,助詞,格助詞,NIL,1,47
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,1,47
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,47
と,と,と,助詞,格助詞,NIL,1,47
、,、,、,特殊,読点,NIL,1,47
まっくらな,まっくらな,まっくらだ,形容詞,*,代表表記:真っ暗だ/まっくらだ,1,47
庭,にわ,庭,名詞,普通名詞,代表表記:庭/にわ カテゴリ:場所-施設 漢字読み:訓,1,47
に,に,に,助詞,格助詞,NIL,1,47
、,、,、,特殊,読点,NIL,1,47
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,1,47
もの,もの,もの,名詞,形式名詞,NIL,1,47
が,が,が,助詞,格助詞,NIL,1,47
動いて,うごいて,動く,動詞,*,代表表記:動く/うごく 反義:動詞:止まる/とまる 自他動詞:他:動かす/うごかす,1,47
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,47
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,47
。,。,。,特殊,句点,NIL,1,47
やみ,やみ,やみ,名詞,普通名詞,代表表記:闇/やみ カテゴリ:抽象物,1,48
の,の,の,助詞,接続助詞,NIL,1,48
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,1,48
に,に,に,助詞,格助詞,NIL,1,48
、,、,、,特殊,読点,NIL,1,48
その,その,その,指示詞,連体詞形態指示詞,NIL,1,48
もの,もの,もの,名詞,形式名詞,NIL,1,48
の,の,の,助詞,接続助詞,NIL,1,48
影,かげ,影,名詞,普通名詞,代表表記:影/かげ カテゴリ:抽象物 漢字読み:訓,1,48
が,が,が,助詞,格助詞,NIL,1,48
クッキリ,くっきり,クッキリ,副詞,*,代表表記:クッキリ/くっきり スル接続可能,1,48
と,と,と,助詞,格助詞,NIL,1,48
白く,しろく,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,1,48
浮き,うき,浮く,動詞,*,代表表記:浮く/うく 反義:動詞:沈む/しずむ,1,48
だして,だして,だす,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,1,48
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,48
ので,ので,のだ,助動詞,*,NIL,1,48
、,、,、,特殊,読点,NIL,1,48
すぐ,すぐ,すぐ,副詞,*,代表表記:すぐ/すぐ 修飾（ニ格） 相対名詞修飾,1,48
に,に,に,助詞,格助詞,NIL,1,48
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,48
だ,だ,だ,判定詞,*,NIL,1,48
と,と,と,助詞,格助詞,NIL,1,48
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,1,48
こと,こと,こと,名詞,形式名詞,NIL,1,48
が,が,が,助詞,格助詞,NIL,1,48
わかり,わかり,わかる,動詞,*,代表表記:分かる/わかる,1,48
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,48
。,。,。,特殊,句点,NIL,1,48
昼間,ひるま,昼間,名詞,時相名詞,代表表記:昼間/ひるま カテゴリ:時間,1,49
ぬすま,ぬすま,ぬすむ,動詞,*,代表表記:盗む/ぬすむ,1,49
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,1,49
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,49
の,の,の,助詞,接続助詞,NIL,1,49
一,いち,一,名詞,数詞,カテゴリ:数量,1,49
ぴきにちがい,ぴきにちがい,ぴきにちがい,未定義語,その他,未知語:ひらがな 品詞推定:名詞,1,49
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,1,49
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,49
ん,ん,ぬ,助動詞,*,NIL,1,49
。,。,。,特殊,句点,NIL,1,49
それにしても,それにしても,それにしても,接続詞,*,代表表記:それにしても/それにしても,1,50
、,、,、,特殊,読点,NIL,1,50
すばしっこい,すばしこい,すばしこい,形容詞,*,代表表記:すばしこい/すばしこい 非標準表記:DH,1,50
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,50
が,が,が,助詞,格助詞,NIL,1,50
、,、,、,特殊,読点,NIL,1,50
どうして,どうして,どうして,指示詞,副詞形態指示詞,NIL,1,50
あんなに,あんなに,あんなに,指示詞,副詞形態指示詞,NIL,1,50
ノロノロ,のろのろ,ノロノロ,副詞,*,代表表記:ノロノロ/のろのろ スル接続可能,1,50
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,1,50
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,50
のでしょう,のでしょう,のだ,助動詞,*,NIL,1,50
。,。,。,特殊,句点,NIL,1,50
ああ,ああ,ああ,感動詞,*,代表表記:ああ/ああ,1,51
、,、,、,特殊,読点,NIL,1,51
わかった,わかった,わかる,動詞,*,代表表記:分かる/わかる,1,51
。,。,。,特殊,句点,NIL,1,51
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,1,52
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,1,52
が,が,が,助詞,格助詞,NIL,1,52
きか,きか,きく,動詞,*,代表表記:利く/きく,1,52
なく,なく,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,1,52
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,1,52
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,52
のです,のです,のだ,助動詞,*,NIL,1,52
。,。,。,特殊,句点,NIL,1,52
大けが,おおけが,大けが,名詞,普通名詞,代表表記:大怪我/おおけが ドメイン:健康・医学 カテゴリ:抽象物,1,53
を,を,を,助詞,格助詞,NIL,1,53
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,1,53
、,、,、,特殊,読点,NIL,1,53
かんじんの,かんじんの,かんじんだ,形容詞,*,代表表記:肝心だ/かんじんだ,1,53
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,1,53
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,1,53
が,が,が,助詞,格助詞,NIL,1,53
だめに,だめに,だめだ,形容詞,*,代表表記:駄目だ/だめだ,1,53
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,1,53
ので,ので,のだ,助動詞,*,NIL,1,53
、,、,、,特殊,読点,NIL,1,53
みじかい,みじかい,みじかい,形容詞,*,代表表記:短い/みじかい 反義:形容詞:長い/ながい,1,53
前足,まえあし,前足,名詞,普通名詞,代表表記:前足/まえあし カテゴリ:動物-部位,1,53
だけ,だけ,だけ,助詞,副助詞,NIL,1,53
で,で,だ,判定詞,*,NIL,1,53
、,、,、,特殊,読点,NIL,1,53
からだ,からだ,からだ,名詞,普通名詞,代表表記:体/からだ カテゴリ:動物 漢字読み:訓,1,53
を,を,を,助詞,格助詞,NIL,1,53
ひきずる,ひきずる,ひきずる,動詞,*,代表表記:引き摺る/ひきずる,1,53
ように,ように,ようだ,助動詞,*,NIL,1,53
して,して,する,接尾辞,動詞性接尾辞,代表表記:する/する,1,53
、,、,、,特殊,読点,NIL,1,53
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,1,53
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,53
のです,のです,のだ,助動詞,*,NIL,1,53
。,。,。,特殊,句点,NIL,1,53
「,「,「,特殊,括弧始,NIL,1,54
かわいそうに,かわいそうに,かわいそうだ,形容詞,*,代表表記:可哀相だ/かわいそうだ,1,54
、,、,、,特殊,読点,NIL,1,54
早く,はやく,早い,形容詞,*,代表表記:早い/はやい 反義:形容詞:遅い/おそい,1,54
助けて,たすけて,助ける,動詞,*,代表表記:助ける/たすける 自他動詞:自:助かる/たすかる,1,54
やら,やら,やる,動詞,*,代表表記:やる/やる 付属動詞候補（タ系）,1,54
なくちゃ,なくちゃ,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,1,54
あ,あ,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,1,54
」,」,」,特殊,括弧終,NIL,1,54
。,。,。,特殊,句点,NIL,1,54
勇一,ゆういち,勇一,名詞,人名,人名:日本:名:1482:0.00012,1,55
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,1,55
は,は,は,助詞,副助詞,NIL,1,55
大いそぎで,おおいそぎで,大いそぎだ,形容詞,*,代表表記:大急ぎだ/おおいそぎだ,1,55
、,、,、,特殊,読点,NIL,1,55
座敷,ざしき,座敷,名詞,普通名詞,代表表記:座敷/ざしき カテゴリ:場所-施設,1,55
の,の,の,助詞,接続助詞,NIL,1,55
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,1,55
の,の,の,助詞,接続助詞,NIL,1,55
えんがわ,えんがわ,えんがわ,名詞,普通名詞,代表表記:縁側/えんがわ ドメイン:家庭・暮らし カテゴリ:場所-施設部位,1,55
から,から,から,助詞,格助詞,NIL,1,55
、,、,、,特殊,読点,NIL,1,55
庭,にわ,庭,名詞,普通名詞,代表表記:庭/にわ カテゴリ:場所-施設 漢字読み:訓,1,55
へ,へ,へ,助詞,格助詞,NIL,1,55
おりて,おりて,おりる,動詞,*,代表表記:下りる/おりる 反義:動詞:上がる/あがる;動詞:登る/のぼる 自他動詞:他:下ろす/おろす,1,55
行き,いき,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,1,55
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,55
。,。,。,特殊,句点,NIL,1,55
星,ほし,星,名詞,普通名詞,代表表記:星/ほし カテゴリ:自然物 漢字読み:訓,1,56
の,の,の,助詞,格助詞,NIL,1,56
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,1,56
まっ,まっ,まっ,接頭辞,名詞接頭辞,代表表記:真っ/まっ 内容語,1,56
暗,あん,暗,名詞,普通名詞,代表表記:暗/あん カテゴリ:抽象物 漢字読み:音,1,56
な,な,だ,判定詞,*,NIL,1,56
夜,や,夜,名詞,普通名詞,代表表記:夜/や カテゴリ:時間 漢字読み:音,1,56
です,です,だ,判定詞,*,NIL,1,56
。,。,。,特殊,句点,NIL,1,56
光,ひかり,光,名詞,普通名詞,代表表記:光/ひかり カテゴリ:抽象物 漢字読み:訓,1,57
と,と,と,助詞,格助詞,NIL,1,57
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,1,57
は,は,は,助詞,副助詞,NIL,1,57
、,、,、,特殊,読点,NIL,1,57
勇一,ゆういち,勇一,名詞,人名,人名:日本:名:1482:0.00012,1,57
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,1,57
の,の,の,助詞,接続助詞,NIL,1,57
勉強,べんきょう,勉強,名詞,サ変名詞,代表表記:勉強/べんきょう ドメイン:教育・学習 カテゴリ:抽象物,1,57
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,1,57
の,の,の,助詞,接続助詞,NIL,1,57
窓,まど,窓,名詞,普通名詞,代表表記:窓/まど カテゴリ:場所-施設部位 漢字読み:訓,1,57
から,から,から,助詞,格助詞,NIL,1,57
、,、,、,特殊,読点,NIL,1,57
電気,でんき,電気,名詞,普通名詞,代表表記:電気/でんき ドメイン:家庭・暮らし;科学・技術 カテゴリ:抽象物,1,57
スタンド,すたんど,スタンド,名詞,普通名詞,代表表記:スタンド/すたんど ドメイン:スポーツ カテゴリ:場所-その他,1,57
の,の,の,助詞,格助詞,NIL,1,57
うすい,うすい,うすい,形容詞,*,代表表記:薄い/うすい 反義:形容詞:厚い/あつい;形容詞:濃い/こい,1,57
光線,こうせん,光線,名詞,普通名詞,代表表記:光線/こうせん カテゴリ:抽象物,1,57
が,が,が,助詞,格助詞,NIL,1,57
もれて,もれて,もれる,動詞,*,代表表記:漏れる/もれる 自他動詞:他:漏らす/もらす,1,57
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,57
ばかりで,ばかりで,ばかりだ,助動詞,*,NIL,1,57
、,、,、,特殊,読点,NIL,1,57
庭,にわ,庭,名詞,普通名詞,代表表記:庭/にわ カテゴリ:場所-施設 漢字読み:訓,1,57
は,は,は,助詞,副助詞,NIL,1,57
手さぐり,てさぐり,手さぐり,名詞,サ変名詞,代表表記:手探り/てさぐり カテゴリ:抽象物 修飾（デ格）,1,57
を,を,を,助詞,格助詞,NIL,1,57
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,1,57
なければ,なければ,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,1,57
、,、,、,特殊,読点,NIL,1,57
歩け,あるけ,歩ける,動詞,*,代表表記:歩ける/あるける 可能動詞:歩く/あるく,1,57
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,1,57
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,1,57
です,です,だ,判定詞,*,NIL,1,57
。,。,。,特殊,句点,NIL,1,57
ただ,ただ,ただ,副詞,*,代表表記:唯/ただ 修飾（デ格） 数量修飾,1,58
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,58
の,の,の,助詞,格助詞,NIL,1,58
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,1,58
から,から,から,助詞,接続助詞,NIL,1,58
だ,だ,だ,判定詞,*,NIL,1,58
だけ,だけ,だけ,助詞,副助詞,NIL,1,58
が,が,が,助詞,格助詞,NIL,1,58
、,、,、,特殊,読点,NIL,1,58
ハッキリ,はっきり,ハッキリ,副詞,*,代表表記:ハッキリ/はっきり スル接続可能 修飾（ト格）,1,58
見えて,みえて,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,1,58
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,58
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,58
。,。,。,特殊,句点,NIL,1,58
勇一,ゆういち,勇一,名詞,人名,人名:日本:名:1482:0.00012,1,59
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,1,59
の,の,の,助詞,接続助詞,NIL,1,59
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,1,59
うち,うち,うち,名詞,普通名詞,代表表記:内/うち カテゴリ:場所-機能;抽象物 漢字読み:訓,1,59
の,の,の,助詞,接続助詞,NIL,1,59
庭,にわ,庭,名詞,普通名詞,代表表記:庭/にわ カテゴリ:場所-施設 漢字読み:訓,1,59
は,は,は,助詞,副助詞,NIL,1,59
、,、,、,特殊,読点,NIL,1,59
なかなか,なかなか,なかなか,副詞,*,代表表記:なかなか/なかなか 修飾（ニ格）,1,59
広くて,ひろくて,広い,形容詞,*,代表表記:広い/ひろい 反義:形容詞:狭い/せまい,1,59
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,1,59
木,き,木,名詞,普通名詞,代表表記:木/き カテゴリ:植物 漢字読み:訓,1,59
が,が,が,助詞,格助詞,NIL,1,59
林,はやし,林,名詞,普通名詞,代表表記:林/はやし カテゴリ:場所-自然 漢字読み:訓 地名末尾,1,59
の,の,だ,判定詞,*,NIL,1,59
ように,ように,ようだ,助動詞,*,NIL,1,59
しげって,しげって,しげる,動詞,*,代表表記:茂る/しげる,1,59
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,59
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,59
。,。,。,特殊,句点,NIL,1,59
白,しろ,白,名詞,普通名詞,代表表記:白/しろ カテゴリ:色 漢字読み:訓,1,60
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,60
は,は,は,助詞,副助詞,NIL,1,60
ビッコ,ビッコ,ビッコ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,1,60
を,を,を,助詞,格助詞,NIL,1,60
ひき,ひき,ひく,動詞,*,代表表記:引く/ひく 反義:動詞:押す/おす;動詞:加える/くわえる;動詞:足す/たす,1,60
ながら,ながら,ながら,助詞,接続助詞,NIL,1,60
、,、,、,特殊,読点,NIL,1,60
その,その,その,指示詞,連体詞形態指示詞,NIL,1,60
林,はやし,林,名詞,普通名詞,代表表記:林/はやし カテゴリ:場所-自然 漢字読み:訓 地名末尾,1,60
の,の,の,助詞,接続助詞,NIL,1,60
暗やみ,くらやみ,暗やみ,名詞,普通名詞,代表表記:暗闇/くらやみ カテゴリ:抽象物,1,60
の,の,の,助詞,接続助詞,NIL,1,60
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,1,60
へ,へ,へ,助詞,格助詞,NIL,1,60
すすんで,すすんで,すすむ,動詞,*,代表表記:進む/すすむ 反義:動詞:退く/しりぞく;動詞:遅れる/おくれる 自他動詞:他:進める/すすめる 付属動詞候補（基本）,1,60
行く,いく,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,1,60
のです,のです,のだ,助動詞,*,NIL,1,60
。,。,。,特殊,句点,NIL,1,60
「,「,「,特殊,括弧始,NIL,1,61
オイ,おい,オイ,感動詞,*,代表表記:オイ/おい,1,61
、,、,、,特殊,読点,NIL,1,61
ルビー,るびー,ルビー,名詞,普通名詞,代表表記:ルビー/るびー カテゴリ:自然物,1,61
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,1,61
、,、,、,特殊,読点,NIL,1,61
その,その,その,指示詞,連体詞形態指示詞,NIL,1,61
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,1,61
へ,へ,へ,助詞,格助詞,NIL,1,61
行っちゃ,いっちゃ,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,1,61
だめじゃ,だめじゃ,だめだ,形容詞,*,代表表記:駄目だ/だめだ,1,61
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,1,61
か,か,か,助詞,終助詞,NIL,1,61
。,。,。,特殊,句点,NIL,1,61
こっち,こっち,こっち,指示詞,名詞形態指示詞,NIL,1,62
へ,へ,へ,助詞,格助詞,NIL,1,62
おい,おい,おい,名詞,普通名詞,代表表記:甥/おい ドメイン:家庭・暮らし カテゴリ:人,1,62
で,で,だ,判定詞,*,NIL,1,62
、,、,、,特殊,読点,NIL,1,62
こっち,こっち,こっち,指示詞,名詞形態指示詞,NIL,1,62
へ,へ,へ,助詞,格助詞,NIL,1,62
おい,おい,おい,名詞,普通名詞,代表表記:甥/おい ドメイン:家庭・暮らし カテゴリ:人,1,62
で,で,だ,判定詞,*,NIL,1,62
」,」,」,特殊,括弧終,NIL,1,62
。,。,。,特殊,句点,NIL,1,62
まっかな,まっかな,まっかだ,形容詞,*,代表表記:真っ赤だ/まっかだ,1,63
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,1,63
が,が,が,助詞,格助詞,NIL,1,63
、,、,、,特殊,読点,NIL,1,63
ことに,ことに,ことに,副詞,*,代表表記:殊に/ことに 用言弱修飾,1,63
美しい,うつくしい,美しい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,1,63
ので,ので,のだ,助動詞,*,NIL,1,63
、,、,、,特殊,読点,NIL,1,63
ルビー,るびー,ルビー,名詞,普通名詞,代表表記:ルビー/るびー カテゴリ:自然物,1,63
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,1,63
と,と,と,助詞,格助詞,NIL,1,63
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,1,63
名,な,名,名詞,普通名詞,代表表記:名/な カテゴリ:抽象物 漢字読み:訓,1,63
が,が,が,助詞,格助詞,NIL,1,63
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,1,63
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,63
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,63
。,。,。,特殊,句点,NIL,1,63
からだ,からだ,からだ,名詞,普通名詞,代表表記:体/からだ カテゴリ:動物 漢字読み:訓,1,64
の,の,の,助詞,接続助詞,NIL,1,64
かっこう,かっこう,かっこう,名詞,サ変名詞,代表表記:滑降/かっこう ドメイン:スポーツ カテゴリ:抽象物,1,64
が,が,が,助詞,格助詞,NIL,1,64
、,、,、,特殊,読点,NIL,1,64
どうも,どうも,どうも,副詞,*,代表表記:どうも/どうも,1,64
その,その,その,指示詞,連体詞形態指示詞,NIL,1,64
ルビー,るびー,ルビー,名詞,普通名詞,代表表記:ルビー/るびー カテゴリ:自然物,1,64
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,1,64
の,の,の,助詞,接続助詞,NIL,1,64
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,1,64
らしい,らしい,らしい,形容詞,*,代表表記:らしい/らしい,1,64
ので,ので,のだ,助動詞,*,NIL,1,64
、,、,、,特殊,読点,NIL,1,64
勇一,ゆういち,勇一,名詞,人名,人名:日本:名:1482:0.00012,1,64
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,1,64
は,は,は,助詞,副助詞,NIL,1,64
そう,そう,そう,指示詞,副詞形態指示詞,NIL,1,64
呼び,よび,呼ぶ,動詞,*,代表表記:呼ぶ/よぶ,1,64
ながら,ながら,ながら,助詞,接続助詞,NIL,1,64
、,、,、,特殊,読点,NIL,1,64
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,1,64
もの,もの,もの,名詞,形式名詞,NIL,1,64
の,の,の,助詞,接続助詞,NIL,1,64
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,1,64
を,を,を,助詞,格助詞,NIL,1,64
追い,おい,追う,動詞,*,代表表記:追う/おう,1,64
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,64
。,。,。,特殊,句点,NIL,1,64
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,65
は,は,は,助詞,副助詞,NIL,1,65
、,、,、,特殊,読点,NIL,1,65
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,1,65
、,、,、,特殊,読点,NIL,1,65
木,き,木,名詞,普通名詞,代表表記:木/き カテゴリ:植物 漢字読み:訓,1,65
の,の,の,助詞,接続助詞,NIL,1,65
しげみ,しげみ,しげみ,名詞,普通名詞,代表表記:茂み/しげみ カテゴリ:場所-自然,1,65
の,の,の,助詞,接続助詞,NIL,1,65
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,1,65
へ,へ,へ,助詞,格助詞,NIL,1,65
、,、,、,特殊,読点,NIL,1,65
はいり,はいり,はいる,動詞,*,代表表記:入る/はいる 反義:動詞:出る/でる 自他動詞:他:入れる/いれる,1,65
かけて,かけて,かける,接尾辞,動詞性接尾辞,代表表記:かける/かける,1,65
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,65
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,65
が,が,が,助詞,接続助詞,NIL,1,65
、,、,、,特殊,読点,NIL,1,65
ノロノロ,のろのろ,ノロノロ,副詞,*,代表表記:ノロノロ/のろのろ スル接続可能,1,65
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,1,65
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,65
ので,ので,のだ,助動詞,*,NIL,1,65
、,、,、,特殊,読点,NIL,1,65
追いつく,おいつく,追いつく,動詞,*,代表表記:追い付く/おいつく,1,65
の,の,の,名詞,形式名詞,NIL,1,65
は,は,は,助詞,副助詞,NIL,1,65
わけ,わけ,わけ,名詞,形式名詞,NIL,1,65
は,は,は,助詞,副助詞,NIL,1,65
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,1,65
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,1,65
ん,ん,ぬ,助動詞,*,NIL,1,65
。,。,。,特殊,句点,NIL,1,65
勇一,ゆういち,勇一,名詞,人名,人名:日本:名:1482:0.00012,1,66
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,1,66
は,は,は,助詞,副助詞,NIL,1,66
すぐ,すぐ,すぐ,副詞,*,代表表記:すぐ/すぐ 修飾（ニ格） 相対名詞修飾,1,66
に,に,に,助詞,格助詞,NIL,1,66
ウサギ,うさぎ,ウサギ,名詞,普通名詞,代表表記:兎/うさぎ カテゴリ:動物,1,66
の,の,の,助詞,接続助詞,NIL,1,66
そば,そば,そば,名詞,普通名詞,代表表記:傍/そば カテゴリ:場所-機能,1,66
に,に,に,助詞,格助詞,NIL,1,66
