見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
Ａ,Ａ,Ａ,特殊,記号,NIL,< 章なし >,0,0
失礼です,しつれいです,失礼だ,形容詞,*,代表表記:失礼だ/しつれいだ,< 章なし >,0,0
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,0
、,、,、,特殊,読点,NIL,< 章なし >,0,0
いつか,いつか,いつか,副詞,*,代表表記:何時か/いつか,< 章なし >,0,0
も,も,も,助詞,副助詞,NIL,< 章なし >,0,0
汽車,きしゃ,汽車,名詞,普通名詞,代表表記:汽車/きしゃ ドメイン:交通 カテゴリ:人工物-乗り物,< 章なし >,0,0
で,で,で,助詞,格助詞,NIL,< 章なし >,0,0
御,お,御,接頭辞,ナ形容詞接頭辞,代表表記:御/お,< 章なし >,0,0
一緒に,いっしょに,一緒だ,形容詞,*,代表表記:一緒だ/いっしょだ,< 章なし >,0,0
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,< 章なし >,0,0
様です,ようです,様だ,助動詞,*,NIL,< 章なし >,0,0
ね,ね,ね,助詞,終助詞,NIL,< 章なし >,0,0
。,。,。,特殊,句点,NIL,< 章なし >,0,0
Ｂ,Ｂ,Ｂ,特殊,記号,NIL,< 章なし >,0,1
これ,これ,これ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
御,お,御,接頭辞,イ形容詞接頭辞,代表表記:御/お,< 章なし >,0,1
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,1
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,1
申し,もうし,申す,動詞,*,代表表記:申す/もうす 補文ト 謙譲動詞:言う/いう,< 章なし >,0,1
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,1
。,。,。,特殊,句点,NIL,< 章なし >,0,1
そう,そう,そう,指示詞,副詞形態指示詞,NIL,< 章なし >,0,2
いえば,いえば,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,2
、,、,、,特殊,読点,NIL,< 章なし >,0,2
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,2
も,も,も,助詞,副助詞,NIL,< 章なし >,0,2
思い出し,おもいだし,思い出す,動詞,*,代表表記:思い出す/おもいだす 補文ト,< 章なし >,0,2
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,2
よ,よ,よ,助詞,終助詞,NIL,< 章なし >,0,2
。,。,。,特殊,句点,NIL,< 章なし >,0,2
やっぱり,やっぱり,やっぱり,副詞,*,代表表記:やっぱり/やっぱり,< 章なし >,0,3
この,この,この,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,3
線,せん,線,名詞,普通名詞,代表表記:線/せん カテゴリ:形・模様 漢字読み:音,< 章なし >,0,3
でした,でした,だ,判定詞,*,NIL,< 章なし >,0,3
ね,ね,ね,助詞,終助詞,NIL,< 章なし >,0,3
