見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
患者,かんじゃ,患者,名詞,普通名詞,代表表記:患者/かんじゃ ドメイン:健康・医学 カテゴリ:人,< 章なし >,0,0
は,は,は,助詞,副助詞,NIL,< 章なし >,0,0
手術,しゅじゅつ,手術,名詞,サ変名詞,代表表記:手術/しゅじゅつ ドメイン:健康・医学 カテゴリ:抽象物,< 章なし >,0,0
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,0
麻酔,ますい,麻酔,名詞,サ変名詞,代表表記:麻酔/ますい ドメイン:健康・医学 カテゴリ:抽象物,< 章なし >,0,0
から,から,から,助詞,格助詞,NIL,< 章なし >,0,0
醒めて,醒めて,醒める,動詞,*,代表表記:醒める/醒める 自動獲得:テキスト,< 章なし >,0,0
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,0
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,0
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,< 章なし >,0,0
を,を,を,助詞,格助詞,NIL,< 章なし >,0,0
見た,みた,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,0
。,。,。,特殊,句点,NIL,< 章なし >,0,0
右手,みぎて,右手,名詞,普通名詞,代表表記:右手/みぎて カテゴリ:動物-部位,< 章なし >,0,1
に,に,に,助詞,格助詞,NIL,< 章なし >,0,1
厚,あつ,厚い,形容詞,*,代表表記:厚い/あつい 反義:形容詞:薄い/うすい,< 章なし >,0,1
ぼっ,ぼっ,ぼる,動詞,*,代表表記:ぼる/ぼる,< 章なし >,0,1
たく,たく,たい,接尾辞,形容詞性述語接尾辞,代表表記:たい/たい,< 章なし >,0,1
繃帯,繃帯,繃帯,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:包帯,< 章なし >,0,1
が,が,が,助詞,格助詞,NIL,< 章なし >,0,1
巻いて,まいて,巻く,動詞,*,代表表記:巻く/まく,< 章なし >,0,1
あった,あった,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,< 章なし >,0,1
が,が,が,助詞,接続助詞,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
手首,てくび,手首,名詞,普通名詞,代表表記:手首/てくび カテゴリ:動物-部位,< 章なし >,0,1
を,を,を,助詞,格助詞,NIL,< 章なし >,0,1
切断,せつだん,切断,名詞,サ変名詞,代表表記:切断/せつだん カテゴリ:抽象物,< 章なし >,0,1
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,1
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,1
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,1
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
、,、,、,特殊,読点,NIL,< 章なし >,0,1
少しも,すこしも,少しも,副詞,*,代表表記:少しも/すこしも,< 章なし >,0,1
知ら,しら,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,< 章なし >,0,1
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,1
。,。,。,特殊,句点,NIL,< 章なし >,0,1
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,< 章なし >,0,2
は,は,は,助詞,副助詞,NIL,< 章なし >,0,2
名,な,名,名詞,普通名詞,代表表記:名/な カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,2
の,の,の,助詞,格助詞,NIL,< 章なし >,0,2
