見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
、,、,、,特殊,読点,NIL,< 章なし >,0,30
不自然に,ふしぜんに,不自然だ,形容詞,*,代表表記:不自然だ/ふしぜんだ,< 章なし >,0,30
ふるえて,ふるえて,ふるえる,動詞,*,代表表記:奮える/ふるえる 可能動詞:奮う/ふるう,< 章なし >,0,30
さえ,さえ,さえ,助詞,副助詞,NIL,< 章なし >,0,30
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,30
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,30
。,。,。,特殊,句点,NIL,< 章なし >,0,30
だが,だが,だが,接続詞,*,代表表記:だが/だが,< 章なし >,0,31
、,、,、,特殊,読点,NIL,< 章なし >,0,31
どうした,どうした,どうした,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,31
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,31
でしょう,でしょう,だ,判定詞,*,NIL,< 章なし >,0,31
。,。,。,特殊,句点,NIL,< 章なし >,0,31
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,32
等,とう,等,接尾辞,名詞性名詞接尾辞,代表表記:等/とう,< 章なし >,0,32
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,32
葉書,はがき,葉書,名詞,普通名詞,代表表記:葉書き/はがき ドメイン:家庭・暮らし カテゴリ:人工物-その他,< 章なし >,0,32
に,に,に,助詞,格助詞,NIL,< 章なし >,0,32
は,は,は,助詞,副助詞,NIL,< 章なし >,0,32
、,、,、,特殊,読点,NIL,< 章なし >,0,32
どの,どの,どの,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,32
文面,ぶんめん,文面,名詞,普通名詞,代表表記:文面/ぶんめん カテゴリ:抽象物,< 章なし >,0,32
から,から,から,助詞,格助詞,NIL,< 章なし >,0,32
も,も,も,助詞,副助詞,NIL,< 章なし >,0,32
、,、,、,特殊,読点,NIL,< 章なし >,0,32
あるいは,あるいは,あるいは,副詞,*,代表表記:あるいは/あるいは,< 章なし >,0,32
また,また,また,助詞,接続助詞,NIL,< 章なし >,0,32
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,32
文面,ぶんめん,文面,名詞,普通名詞,代表表記:文面/ぶんめん カテゴリ:抽象物,< 章なし >,0,32
の,の,の,助詞,格助詞,NIL,< 章なし >,0,32
どの,どの,どの,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,32
行間,ぎょうかん,行間,名詞,普通名詞,代表表記:行間/ぎょうかん カテゴリ:場所-その他,< 章なし >,0,32
から,から,から,助詞,格助詞,NIL,< 章なし >,0,32
さえ,さえ,さえ,助詞,副助詞,NIL,< 章なし >,0,32
も,も,も,助詞,副助詞,NIL,< 章なし >,0,32
、,、,、,特殊,読点,NIL,< 章なし >,0,32
恋文,こいぶみ,恋文,名詞,普通名詞,代表表記:恋文/こいぶみ ドメイン:家庭・暮らし カテゴリ:人工物-その他,< 章なし >,0,32
らしい,らしい,らしい,助動詞,*,NIL,< 章なし >,0,32
感じ,かんじ,感じる,動詞,*,代表表記:感じる/かんじる 補文ト,< 章なし >,0,32
は,は,は,助詞,副助詞,NIL,< 章なし >,0,32
いささか,いささか,いささか,副詞,*,代表表記:いささか/いささか 用言弱修飾 相対名詞修飾,< 章なし >,0,32
も,も,も,助詞,副助詞,NIL,< 章なし >,0,32
発見,はっけん,発見,名詞,サ変名詞,代表表記:発見/はっけん カテゴリ:抽象物,< 章なし >,0,32
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,32
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,32
が,が,が,助詞,格助詞,NIL,< 章なし >,0,32
出来,でき,出来る,動詞,*,代表表記:出来る/できる,< 章なし >,0,32
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,32
のです,のです,のだ,助動詞,*,NIL,< 章なし >,0,32
。,。,。,特殊,句点,NIL,< 章なし >,0,32
それでは,それでは,それでは,接続詞,*,代表表記:それでは/それでは,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
弟,おとうと,弟,名詞,普通名詞,代表表記:弟/おとうと ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,< 章なし >,0,33
は,は,は,助詞,副助詞,NIL,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,< 章なし >,0,33
の,の,の,助詞,格助詞,NIL,< 章なし >,0,33
臆病な,おくびょうな,臆病だ,形容詞,*,代表表記:臆病だ/おくびょうだ,< 章なし >,0,33
気質,きしつ,気質,名詞,普通名詞,代表表記:気質/きしつ カテゴリ:抽象物,< 章なし >,0,33
から,から,から,助詞,格助詞,NIL,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
心,こころ,心,名詞,普通名詞,代表表記:心/こころ カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,33
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,33
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,< 章なし >,0,33
を,を,を,助詞,格助詞,NIL,< 章なし >,0,33
打,だ,打,名詞,普通名詞,代表表記:打/だ カテゴリ:抽象物 漢字読み:音,< 章なし >,0,33
開ける,あける,開ける,動詞,*,代表表記:開ける/あける 反義:動詞:閉ざす/とざす;動詞:閉じる/とじる;動詞:閉める/しめる 自他動詞:自:開く/あく,< 章なし >,0,33
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,33
さえ,さえ,さえ,助詞,副助詞,NIL,< 章なし >,0,33
ようし,ようし,ようする,動詞,*,代表表記:擁する/ようする,< 章なし >,0,33
ないで,ないで,ぬ,助動詞,*,NIL,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
ただ,ただ,ただ,副詞,*,代表表記:唯/ただ 修飾（デ格） 数量修飾,< 章なし >,0,33
恋しい,こいしい,恋しい,形容詞,*,代表表記:恋しい/こいしい ドメイン:家庭・暮らし 名詞派生:恋/こい,< 章なし >,0,33
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,< 章なし >,0,33
から,から,から,助詞,格助詞,NIL,< 章なし >,0,33
送ら,おくら,送る,動詞,*,代表表記:送る/おくる 反義:動詞:迎える/むかえる,< 章なし >,0,33
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
何の,なんの,何の,連体詞,*,代表表記:何の/なんの,< 章なし >,0,33
意味,いみ,意味,名詞,サ変名詞,代表表記:意味/いみ カテゴリ:抽象物 修飾（デ格）,< 章なし >,0,33
も,も,も,助詞,副助詞,NIL,< 章なし >,0,33
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,33
この,この,この,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,33
数,すう,数,名詞,数詞,カテゴリ:数量,< 章なし >,0,33
通,つう,通,接尾辞,名詞性名詞助数辞,代表表記:通/つう 準内容語,< 章なし >,0,33
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,33
絵,え,絵,名詞,普通名詞,代表表記:絵/え カテゴリ:人工物-その他;抽象物 漢字読み:音,< 章なし >,0,33
葉書,はがき,葉書,名詞,普通名詞,代表表記:葉書き/はがき ドメイン:家庭・暮らし カテゴリ:人工物-その他,< 章なし >,0,33
を,を,を,助詞,格助詞,NIL,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
お守り,おもり,お守り,名詞,サ変名詞,代表表記:御守り/おもり ドメイン:文化・芸術;家庭・暮らし カテゴリ:人,< 章なし >,0,33
か,か,か,助詞,接続助詞,NIL,< 章なし >,0,33
なんぞ,なんぞ,なんぞ,助詞,副助詞,NIL,< 章なし >,0,33
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,33
様,よう,様,名詞,副詞的名詞,代表表記:様/よう,< 章なし >,0,33
に,に,に,助詞,格助詞,NIL,< 章なし >,0,33
大切に,たいせつに,大切だ,形容詞,*,代表表記:大切だ/たいせつだ 反義:形容詞:粗末だ/そまつだ,< 章なし >,0,33
保存,ほぞん,保存,名詞,サ変名詞,代表表記:保存/ほぞん カテゴリ:抽象物,< 章なし >,0,33
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,33
、,、,、,特殊,読点,NIL,< 章なし >,0,33
可哀相に,かわいそうに,可哀相だ,形容詞,*,代表表記:可哀相だ/かわいそうだ,< 章なし >,0,33
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,33
を,を,を,助詞,格助詞,NIL,< 章なし >,0,33
せめても,せめても,せめても,副詞,*,代表表記:せめても/せめても,< 章なし >,0,33
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,33
心,こころ,心,名詞,普通名詞,代表表記:心/こころ カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,33
やり,やり,やり,名詞,普通名詞,代表表記:槍/やり カテゴリ:人工物-その他,< 章なし >,0,33
に,に,に,助詞,格助詞,NIL,< 章なし >,0,33
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,33
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,33
のでしょう,のでしょう,のだ,助動詞,*,NIL,< 章なし >,0,33
か,か,か,助詞,終助詞,NIL,< 章なし >,0,33
。,。,。,特殊,句点,NIL,< 章なし >,0,33
そして,そして,そして,接続詞,*,代表表記:そして/そして,< 章なし >,0,34
、,、,、,特殊,読点,NIL,< 章なし >,0,34
とうとう,とうとう,とうとう,副詞,*,代表表記:とうとう/とうとう,< 章なし >,0,34
、,、,、,特殊,読点,NIL,< 章なし >,0,34
報い,むくい,報いる,動詞,*,代表表記:報いる/むくいる,< 章なし >,0,34
られ,られ,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,< 章なし >,0,34
ぬ,ぬ,ぬ,助動詞,*,NIL,< 章なし >,0,34
思い,しい,思い,名詞,普通名詞,代表表記:思惟/しい 自動獲得:Wiktionary,< 章なし >,0,34
を,を,を,助詞,格助詞,NIL,< 章なし >,0,34
抱いた,いだいた,抱く,動詞,*,代表表記:抱く/いだく,< 章なし >,0,34
まま,まま,まま,助詞,接続助詞,NIL,< 章なし >,0,34
この世,このよ,この世,名詞,普通名詞,代表表記:此世/このよ カテゴリ:場所-その他,< 章なし >,0,34
を,を,を,助詞,格助詞,NIL,< 章なし >,0,34
去って,さって,去る,動詞,*,代表表記:去る/さる 付属動詞候補（基本）,< 章なし >,0,34
しまった,しまった,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,< 章なし >,0,34
のでしょう,のでしょう,のだ,助動詞,*,NIL,< 章なし >,0,34
か,か,か,助詞,終助詞,NIL,< 章なし >,0,34
。,。,。,特殊,句点,NIL,< 章なし >,0,34
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,35
は,は,は,助詞,副助詞,NIL,< 章なし >,0,35
雪枝,雪枝,雪枝,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,35
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,< 章なし >,0,35
から,から,から,助詞,格助詞,NIL,< 章なし >,0,35
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,35
絵,え,絵,名詞,普通名詞,代表表記:絵/え カテゴリ:人工物-その他;抽象物 漢字読み:音,< 章なし >,0,35
葉書,はがき,葉書,名詞,普通名詞,代表表記:葉書き/はがき ドメイン:家庭・暮らし カテゴリ:人工物-その他,< 章なし >,0,35
を,を,を,助詞,格助詞,NIL,< 章なし >,0,35
前,まえ,前,名詞,時相名詞,代表表記:前/まえ カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞,< 章なし >,0,35
に,に,に,助詞,格助詞,NIL,< 章なし >,0,35
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,35
、,、,、,特殊,読点,NIL,< 章なし >,0,35
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,35
から,から,から,助詞,格助詞,NIL,< 章なし >,0,35
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,35
へ,へ,へ,助詞,格助詞,NIL,< 章なし >,0,35
と,と,と,助詞,格助詞,NIL,< 章なし >,0,35
、,、,、,特殊,読点,NIL,< 章なし >,0,35
様々の,さまざまの,様々だ,形容詞,*,代表表記:様々だ/さまざまだ,< 章なし >,0,35
思い,しい,思い,名詞,普通名詞,代表表記:思惟/しい 自動獲得:Wiktionary,< 章なし >,0,35
に,に,に,助詞,格助詞,NIL,< 章なし >,0,35
ふける,ふける,ふける,動詞,*,代表表記:吹ける/ふける 可能動詞:吹く/ふく 補文ト,< 章なし >,0,35
のでした,のでした,のだ,助動詞,*,NIL,< 章なし >,0,35
。,。,。,特殊,句点,NIL,< 章なし >,0,35
しかし,しかし,しかし,接続詞,*,代表表記:しかし/しかし,< 章なし >,0,36
、,、,、,特殊,読点,NIL,< 章なし >,0,36
これ,これ,これ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,36
は,は,は,助詞,副助詞,NIL,< 章なし >,0,36
どういう,どういう,どういう,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,36
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,< 章なし >,0,36
な,な,だ,判定詞,*,NIL,< 章なし >,0,36
のでしょう,のでしょう,のだ,助動詞,*,NIL,< 章なし >,0,36
。,。,。,特殊,句点,NIL,< 章なし >,0,36
やがて,やがて,やがて,副詞,*,代表表記:やがて/やがて,< 章なし >,0,37
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,37
は,は,は,助詞,副助詞,NIL,< 章なし >,0,37
、,、,、,特殊,読点,NIL,< 章なし >,0,37
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,37
事,こと,事,名詞,普通名詞,代表表記:事/こと カテゴリ:抽象物 漢字読み:訓,< 章なし >,0,37
に,に,に,助詞,格助詞,NIL,< 章なし >,0,37
気づき,きづき,気づく,動詞,*,代表表記:気付く/きづく 補文ト,< 章なし >,0,37
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,37
。,。,。,特殊,句点,NIL,< 章なし >,0,37
弟,おとうと,弟,名詞,普通名詞,代表表記:弟/おとうと ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,< 章なし >,0,38
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,38
日記,にっき,日記,名詞,普通名詞,代表表記:日記/にっき ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,< 章なし >,0,38
に,に,に,助詞,格助詞,NIL,< 章なし >,0,38
は,は,は,助詞,副助詞,NIL,< 章なし >,0,38
雪枝,雪枝,雪枝,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,38
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,< 章なし >,0,38
から,から,から,助詞,格助詞,NIL,< 章なし >,0,38
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,38
受信,じゅしん,受信,名詞,サ変名詞,代表表記:受信/じゅしん ドメイン:科学・技術;メディア カテゴリ:抽象物 反義:名詞-サ変名詞:送信/そうしん;名詞-サ変名詞:発信/はっしん,< 章なし >,0,38
は,は,は,助詞,副助詞,NIL,< 章なし >,0,38
十,じゅう,十,名詞,数詞,カテゴリ:数量,< 章なし >,0,38
回,かい,回,接尾辞,名詞性名詞助数辞,代表表記:回/かい 準内容語,< 章なし >,0,38
きり,きり,きり,助詞,接続助詞,NIL,< 章なし >,0,38
しか,しか,しか,助詞,副助詞,NIL,< 章なし >,0,38
記さ,しるさ,記す,動詞,*,代表表記:記す/しるす,< 章なし >,0,38
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,38
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,38
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,< 章なし >,0,38
のに,のに,のだ,助動詞,*,NIL,< 章なし >,0,38
（,（,（,特殊,括弧始,NIL,< 章なし >,0,38
それ,それ,それ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,38
は,は,は,助詞,副助詞,NIL,< 章なし >,0,38
さっき,さっき,さっき,副詞,*,代表表記:さっき/さっき,< 章なし >,0,38
数えて,かぞえて,数える,動詞,*,代表表記:数える/かぞえる,< 章なし >,0,38
見て,みて,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,38
覚,さとし,覚,名詞,人名,人名:日本:名:563:0.00028,< 章なし >,0,38
てい,てい,ていす,動詞,*,代表表記:呈す/ていす 同義:動詞:呈する/ていする,< 章なし >,0,38
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,38
）,）,）,特殊,括弧終,NIL,< 章なし >,0,38
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,< 章なし >,0,38
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,38
に,に,に,助詞,格助詞,NIL,< 章なし >,0,38
は,は,は,助詞,副助詞,NIL,< 章なし >,0,38
十一,十一,十一,名詞,数詞,カテゴリ:数量 未知語:数字,< 章なし >,0,38
通,つう,通,接尾辞,名詞性名詞助数辞,代表表記:通/つう 準内容語,< 章なし >,0,38
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,38
絵,え,絵,名詞,普通名詞,代表表記:絵/え カテゴリ:人工物-その他;抽象物 漢字読み:音,< 章なし >,0,38
葉書,はがき,葉書,名詞,普通名詞,代表表記:葉書き/はがき ドメイン:家庭・暮らし カテゴリ:人工物-その他,< 章なし >,0,38
が,が,が,助詞,格助詞,NIL,< 章なし >,0,38
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,38
で,で,で,助詞,格助詞,NIL,< 章なし >,0,38
は,は,は,助詞,副助詞,NIL,< 章なし >,0,38
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,< 章なし >,0,38
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,38
ん,ん,ぬ,助動詞,*,NIL,< 章なし >,0,38
か,か,か,助詞,終助詞,NIL,< 章なし >,0,38
。,。,。,特殊,句点,NIL,< 章なし >,0,38
最後の,さいごの,最後だ,形容詞,*,代表表記:最後だ/さいごだ 反義:形容詞:最初だ/さいしょだ,< 章なし >,0,39
は,は,は,助詞,副助詞,NIL,< 章なし >,0,39
五,ご,五,名詞,数詞,カテゴリ:数量,< 章なし >,0,39
月,がつ,月,接尾辞,名詞性名詞助数辞,代表表記:月/がつ カテゴリ:時間 準内容語,< 章なし >,0,39
二十五,二十五,二十五,名詞,数詞,カテゴリ:数量 未知語:数字,< 章なし >,0,39
日,にち,日,接尾辞,名詞性名詞助数辞,代表表記:日/にち カテゴリ:時間 準内容語,< 章なし >,0,39
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,39
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,< 章なし >,0,39
附,附し,附,名詞,普通名詞,代表表記:附し/附し 自動獲得:Wiktionary 読み不明 連用形名詞化:附す/附す 送り仮名引っ込み,< 章なし >,0,39
に,に,に,助詞,格助詞,NIL,< 章なし >,0,39
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,< 章なし >,0,39
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,39
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,39
。,。,。,特殊,句点,NIL,< 章なし >,0,39
確,確,確,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,40
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,40
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,< 章なし >,0,40
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,40
日記,にっき,日記,名詞,普通名詞,代表表記:日記/にっき ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,< 章なし >,0,40
に,に,に,助詞,格助詞,NIL,< 章なし >,0,40
は,は,は,助詞,副助詞,NIL,< 章なし >,0,40
、,、,、,特殊,読点,NIL,< 章なし >,0,40
受信,じゅしん,受信,名詞,サ変名詞,代表表記:受信/じゅしん ドメイン:科学・技術;メディア カテゴリ:抽象物 反義:名詞-サ変名詞:送信/そうしん;名詞-サ変名詞:発信/はっしん,< 章なし >,0,40
欄,らん,欄,名詞,普通名詞,代表表記:欄/らん カテゴリ:人工物-その他 漢字読み:音,< 章なし >,0,40
に,に,に,助詞,格助詞,NIL,< 章なし >,0,40
雪枝,雪枝,雪枝,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,< 章なし >,0,40
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,< 章なし >,0,40
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,40
名前,なまえ,名前,名詞,普通名詞,代表表記:名前/なまえ カテゴリ:抽象物,< 章なし >,0,40
は,は,は,助詞,副助詞,NIL,< 章なし >,0,40
なかった,なかった,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,40
様です,ようです,様だ,助動詞,*,NIL,< 章なし >,0,40
。,。,。,特殊,句点,NIL,< 章なし >,0,40
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,41
で,で,で,助詞,格助詞,NIL,< 章なし >,0,41
、,、,、,特殊,読点,NIL,< 章なし >,0,41
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,41
は,は,は,助詞,副助詞,NIL,< 章なし >,0,41
再び,ふたたび,再び,副詞,*,代表表記:再び/ふたたび,< 章なし >,0,41
日記,にっき,日記,名詞,普通名詞,代表表記:日記/にっき ドメイン:文化・芸術;家庭・暮らし カテゴリ:抽象物,< 章なし >,0,41
帳,ちょう,帳,名詞,普通名詞,代表表記:帳/ちょう カテゴリ:人工物-その他 漢字読み:音,< 章なし >,0,41
を,を,を,助詞,格助詞,NIL,< 章なし >,0,41
とり,とり,とる,動詞,*,代表表記:取る/とる 自他動詞:自:取れる/とれる 付属動詞候補（基本）,< 章なし >,0,41
上げて,あげて,上げる,動詞,*,代表表記:上げる/あげる 反義:動詞:下ろす/おろす;動詞:降ろす/おろす 自他動詞:自:上がる/あがる 付属動詞候補（基本） 付属動詞候補（タ系）,< 章なし >,0,41
、,、,、,特殊,読点,NIL,< 章なし >,0,41
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,41
五,ご,五,名詞,数詞,カテゴリ:数量,< 章なし >,0,41
月,がつ,月,接尾辞,名詞性名詞助数辞,代表表記:月/がつ カテゴリ:時間 準内容語,< 章なし >,0,41
二十五,二十五,二十五,名詞,数詞,カテゴリ:数量 未知語:数字,< 章なし >,0,41
日,にち,日,接尾辞,名詞性名詞助数辞,代表表記:日/にち カテゴリ:時間 準内容語,< 章なし >,0,41
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,41
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,< 章なし >,0,41
を,を,を,助詞,格助詞,NIL,< 章なし >,0,41
開いて,あいて,開く,動詞,*,代表表記:開く/あく 反義:動詞:閉じる/とじる;動詞:閉まる/しまる 自他動詞:他:開ける/あける,< 章なし >,0,41
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,< 章なし >,0,41
ないで,ないで,ぬ,助動詞,*,NIL,< 章なし >,0,41
は,は,は,助詞,副助詞,NIL,< 章なし >,0,41
い,い,いる,動詞,*,代表表記:射る/いる,< 章なし >,0,41
られ,られ,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,< 章なし >,0,41
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,41
ん,ん,ぬ,助動詞,*,NIL,< 章なし >,0,41
でした,でした,だ,判定詞,*,NIL,< 章なし >,0,41
。,。,。,特殊,句点,NIL,< 章なし >,0,41
すると,すると,すると,接続詞,*,代表表記:すると/すると,< 章なし >,0,42
、,、,、,特殊,読点,NIL,< 章なし >,0,42
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,< 章なし >,0,42
は,は,は,助詞,副助詞,NIL,< 章なし >,0,42
大変な,たいへんな,大変だ,形容詞,*,代表表記:大変だ/たいへんだ,< 章なし >,0,42
見落し,みおとし,見落し,名詞,普通名詞,代表表記:見落とし/みおとしv 連用形名詞化:見落とす/みおとす,< 章なし >,0,42
を,を,を,助詞,格助詞,NIL,< 章なし >,0,42
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,< 章なし >,0,42
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,42
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,42
に,に,に,助詞,格助詞,NIL,< 章なし >,0,42
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,< 章なし >,0,42
附,附,附す,動詞,*,自動獲得:Wiktionary 読み不明,< 章なし >,0,42
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,42
。,。,。,特殊,句点,NIL,< 章なし >,0,42
如何にも,いかにも,如何にも,副詞,*,代表表記:如何にも/いかにも,< 章なし >,0,43
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,43
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,< 章なし >,0,43
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,43
受信,じゅしん,受信,名詞,サ変名詞,代表表記:受信/じゅしん ドメイン:科学・技術;メディア カテゴリ:抽象物 反義:名詞-サ変名詞:送信/そうしん;名詞-サ変名詞:発信/はっしん,< 章なし >,0,43
欄,らん,欄,名詞,普通名詞,代表表記:欄/らん カテゴリ:人工物-その他 漢字読み:音,< 章なし >,0,43
は,は,は,助詞,副助詞,NIL,< 章なし >,0,43
空白の,くうはくの,空白だ,形容詞,*,代表表記:空白だ/くうはくだ,< 章なし >,0,43
まま,まま,まま,助詞,接続助詞,NIL,< 章なし >,0,43
残さ,のこさ,残す,動詞,*,代表表記:残す/のこす 自他動詞:自:残る/のこる 付属動詞候補（基本）,< 章なし >,0,43
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,< 章なし >,0,43
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,43
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,< 章なし >,0,43
けれど,けれど,けれど,助詞,接続助詞,NIL,< 章なし >,0,43
、,、,、,特殊,読点,NIL,< 章なし >,0,43
本文,ほんぶん,本文,名詞,普通名詞,代表表記:本文/ほんぶん カテゴリ:抽象物,< 章なし >,0,43
