見出し,読み,原型,品詞,品詞細分類,意味情報,章番号,文番号
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,65
ん,ん,ぬ,助動詞,*,NIL,2,65
。,。,。,特殊,句点,NIL,2,65
それとも,それとも,それとも,接続詞,*,代表表記:それとも/それとも,2,66
、,、,、,特殊,読点,NIL,2,66
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,2,66
地球,ちきゅう,地球,名詞,普通名詞,代表表記:地球/ちきゅう カテゴリ:自然物,2,66
から,から,から,助詞,格助詞,NIL,2,66
、,、,、,特殊,読点,NIL,2,66
あまり,あまり,あまり,副詞,*,代表表記:余り/あまり 形容詞派生:余りだ/あまりだ 修飾（ニ格） 数量修飾,2,66
とおく,とおく,とおい,形容詞,*,代表表記:遠い/とおい 反義:形容詞:近い/ちかい,2,66
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,2,66
宇宙,うちゅう,宇宙,名詞,普通名詞,代表表記:宇宙/うちゅう カテゴリ:場所-自然,2,66
を,を,を,助詞,格助詞,NIL,2,66
、,、,、,特殊,読点,NIL,2,66
さまよって,さまよって,さまよう,動詞,*,代表表記:彷徨う/さまよう,2,66
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,2,66
の,の,のだ,助動詞,*,NIL,2,66
かも,かも,かも,助詞,接続助詞,NIL,2,66
しれ,しれ,しれる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,2,66
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,66
ん,ん,ぬ,助動詞,*,NIL,2,66
。,。,。,特殊,句点,NIL,2,66
新聞,しんぶん,新聞,名詞,普通名詞,代表表記:新聞/しんぶん ドメイン:メディア カテゴリ:人工物-その他,2,67
は,は,は,助詞,副助詞,NIL,2,67
みな,みな,みな,副詞,*,代表表記:皆/みんな 修飾（デ格）,2,67
、,、,、,特殊,読点,NIL,2,67
そんなふうに,そんなふうに,そんなふうに,指示詞,副詞形態指示詞,NIL,2,67
書いて,かいて,書く,動詞,*,代表表記:書く/かく 補文ト,2,67
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,2,67
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,67
。,。,。,特殊,句点,NIL,2,67
しかし,しかし,しかし,接続詞,*,代表表記:しかし/しかし,2,68
、,、,、,特殊,読点,NIL,2,68
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,68
から,から,から,助詞,格助詞,NIL,2,68
はいだ,はいだ,はぐ,動詞,*,代表表記:剥ぐ/はぐ 自他動詞:自:剥げる/はげる,2,68
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,68
、,、,、,特殊,読点,NIL,2,68
トカゲ,とかげ,トカゲ,名詞,普通名詞,代表表記:トカゲ/とかげ カテゴリ:動物,2,68
と,と,と,助詞,格助詞,NIL,2,68
コウモリ,こうもり,コウモリ,名詞,普通名詞,代表表記:蝙蝠/こうもり カテゴリ:動物,2,68
の,の,の,助詞,接続助詞,NIL,2,68
あい,あい,あい,名詞,普通名詞,代表表記:愛/あい カテゴリ:抽象物 漢字読み:音,2,68
の,の,の,助詞,格助詞,NIL,2,68
このような,このような,このような,指示詞,連体詞形態指示詞,代表表記:このような/このような,2,68
、,、,、,特殊,読点,NIL,2,68
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,2,68
ぶきみな,ぶきみな,ぶきみだ,形容詞,*,代表表記:不気味だ/ぶきみだ,2,68
やつ,やつ,やつ,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,2,68
は,は,は,助詞,副助詞,NIL,2,68
、,、,、,特殊,読点,NIL,2,68
いったい,いったい,いったい,副詞,*,代表表記:一体/いったい,2,68
どう,どう,どう,指示詞,副詞形態指示詞,NIL,2,68
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,68
のでしょう,のでしょう,のだ,助動詞,*,NIL,2,68
か,か,か,助詞,終助詞,NIL,2,68
。,。,。,特殊,句点,NIL,2,68
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,69
の,の,の,助詞,接続助詞,NIL,2,69
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,2,69
へ,へ,へ,助詞,格助詞,NIL,2,69
もどって,もどって,もどる,動詞,*,代表表記:戻る/もどる 自他動詞:他:戻す/もどす,2,69
、,、,、,特殊,読点,NIL,2,69
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,69
と,と,と,助詞,格助詞,NIL,2,69
ともに,ともに,ともに,副詞,*,代表表記:共に/ともに,2,69
、,、,、,特殊,読点,NIL,2,69
地球,ちきゅう,地球,名詞,普通名詞,代表表記:地球/ちきゅう カテゴリ:自然物,2,69
を,を,を,助詞,格助詞,NIL,2,69
飛び,とび,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,2,69
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,69
った,った,う,接尾辞,動詞性接尾辞,代表表記:う/う,2,69
のでしょう,のでしょう,のだ,助動詞,*,NIL,2,69
か,か,か,助詞,終助詞,NIL,2,69
。,。,。,特殊,句点,NIL,2,69
もしかしたら,もしかしたら,もしかしたら,副詞,*,代表表記:もしかしたら/もしかしたら,2,70
コウモリ,こうもり,コウモリ,名詞,普通名詞,代表表記:蝙蝠/こうもり カテゴリ:動物,2,70
の,の,の,助詞,接続助詞,NIL,2,70
はね,はね,はね,名詞,普通名詞,代表表記:羽根/はね カテゴリ:動物-部位,2,70
で,で,だ,判定詞,*,NIL,2,70
、,、,、,特殊,読点,NIL,2,70
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,70
を,を,を,助詞,格助詞,NIL,2,70
はなれた,はなれた,はなれる,動詞,*,代表表記:放れる/はなれる 自他動詞:他:放す/はなす;他:放つ/はなつ,2,70
まま,まま,まま,助詞,接続助詞,NIL,2,70
、,、,、,特殊,読点,NIL,2,70
地球,ちきゅう,地球,名詞,普通名詞,代表表記:地球/ちきゅう カテゴリ:自然物,2,70
に,に,に,助詞,格助詞,NIL,2,70
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,2,70
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,2,70
ので,ので,のだ,助動詞,*,NIL,2,70
は,は,は,助詞,副助詞,NIL,2,70
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,2,70
でしょう,でしょう,だろう,助動詞,*,NIL,2,70
か,か,か,助詞,終助詞,NIL,2,70
。,。,。,特殊,句点,NIL,2,70
そして,そして,そして,接続詞,*,代表表記:そして/そして,2,71
、,、,、,特殊,読点,NIL,2,71
いまごろ,いまごろ,いまごろ,名詞,時相名詞,代表表記:今頃/いまごろ カテゴリ:時間,2,71
は,は,は,助詞,副助詞,NIL,2,71
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,2,71
の,の,の,助詞,接続助詞,NIL,2,71
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,2,71
か,か,か,助詞,接続助詞,NIL,2,71
の,の,の,助詞,接続助詞,NIL,2,71
町,まち,町,名詞,普通名詞,代表表記:町/まち ドメイン:政治 カテゴリ:組織・団体;場所-その他 漢字読み:訓 住所末尾,2,71
へ,へ,へ,助詞,格助詞,NIL,2,71
、,、,、,特殊,読点,NIL,2,71
しのび,しのび,しのぶ,動詞,*,代表表記:偲ぶ/しのぶ,2,71
こんで,こんで,こむ,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,2,71
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,2,71
と,と,と,助詞,格助詞,NIL,2,71
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,2,71
ような,ような,ようだ,助動詞,*,NIL,2,71
こと,こと,こと,名詞,形式名詞,NIL,2,71
は,は,は,助詞,副助詞,NIL,2,71
、,、,、,特殊,読点,NIL,2,71
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,2,71
でしょう,でしょう,だろう,助動詞,*,NIL,2,71
か,か,か,助詞,終助詞,NIL,2,71
。,。,。,特殊,句点,NIL,2,71
いや,いや,いや,感動詞,*,代表表記:いや/いや,2,72
、,、,、,特殊,読点,NIL,2,72
それ,それ,それ,指示詞,名詞形態指示詞,NIL,2,72
だけ,だけ,だけ,助詞,副助詞,NIL,2,72
で,で,だ,判定詞,*,NIL,2,72
は,は,は,助詞,副助詞,NIL,2,72
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,2,72
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,72
ん,ん,ぬ,助動詞,*,NIL,2,72
。,。,。,特殊,句点,NIL,2,72
もっと,もっと,もっと,副詞,*,代表表記:もっと/もっと 用言弱修飾 相対名詞修飾,2,73
心配な,しんぱいな,心配だ,形容詞,*,代表表記:心配だ/しんぱいだ 反義:形容詞:安心だ/あんしんだ,2,73
こと,こと,こと,名詞,形式名詞,NIL,2,73
が,が,が,助詞,格助詞,NIL,2,73
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,2,73
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,73
。,。,。,特殊,句点,NIL,2,73
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,2,74
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,74
の,の,の,助詞,接続助詞,NIL,2,74
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,2,74
に,に,に,助詞,格助詞,NIL,2,74
は,は,は,助詞,副助詞,NIL,2,74
、,、,、,特殊,読点,NIL,2,74
きこり,きこり,きこり,名詞,普通名詞,代表表記:きこり/きこり カテゴリ:人,2,74
の,の,の,助詞,格助詞,NIL,2,74
見た,みた,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,2,74
怪物,かいぶつ,怪物,名詞,普通名詞,代表表記:怪物/かいぶつ カテゴリ:動物,2,74
が,が,が,助詞,格助詞,NIL,2,74
、,、,、,特殊,読点,NIL,2,74
いっぴき,いっぴき,いっぴき,未定義語,その他,未知語:ひらがな 品詞推定:名詞,2,74
だけ,だけ,だけ,助詞,副助詞,NIL,2,74
、,、,、,特殊,読点,NIL,2,74
いた,いた,いる,動詞,*,代表表記:射る/いる,2,74
のでしょう,のでしょう,のだ,助動詞,*,NIL,2,74
か,か,か,助詞,終助詞,NIL,2,74
。,。,。,特殊,句点,NIL,2,74
おなじ,おなじ,おなじだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,2,75
ような,ような,ようだ,助動詞,*,NIL,2,75
やつ,やつ,やつ,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,2,75
が,が,が,助詞,格助詞,NIL,2,75
、,、,、,特殊,読点,NIL,2,75
二,に,二,名詞,数詞,カテゴリ:数量,2,75
ひき,ひき,ひき,名詞,普通名詞,代表表記:悲喜/ひき カテゴリ:抽象物,2,75
も,も,も,助詞,副助詞,NIL,2,75
、,、,、,特殊,読点,NIL,2,75
三,さん,三,名詞,数詞,カテゴリ:数量,2,75
びき,びき,びき,名詞,普通名詞,代表表記:悲喜/ひき 濁音化D カテゴリ:抽象物,2,75
も,も,も,助詞,副助詞,NIL,2,75
いて,いて,いる,動詞,*,代表表記:射る/いる,2,75
、,、,、,特殊,読点,NIL,2,75
きこり,きこり,きこり,名詞,普通名詞,代表表記:きこり/きこり カテゴリ:人,2,75
が,が,が,助詞,格助詞,NIL,2,75
逃げた,にげた,逃げる,動詞,*,代表表記:逃げる/にげる 自他動詞:他:逃がす/にがす,2,75
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,2,75
で,で,だ,判定詞,*,NIL,2,75
、,、,、,特殊,読点,NIL,2,75
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,75
から,から,から,助詞,格助詞,NIL,2,75
はいだ,はいだ,はぐ,動詞,*,代表表記:剥ぐ/はぐ 自他動詞:自:剥げる/はげる,2,75
し,し,し,助詞,接続助詞,NIL,2,75
、,、,、,特殊,読点,NIL,2,75
日本,にほん,日本,名詞,地名,代表表記:日本/にほん 地名:国,2,75
の,の,の,助詞,接続助詞,NIL,2,75
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,2,75
か,か,か,助詞,接続助詞,NIL,2,75
へ,へ,へ,助詞,格助詞,NIL,2,75
飛んで,とんで,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,2,75
いって,いって,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,2,75
、,、,、,特殊,読点,NIL,2,75
すがた,すがた,すがた,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,2,75
を,を,を,助詞,格助詞,NIL,2,75
くらました,くらました,くらます,動詞,*,代表表記:晦ます/くらます,2,75
ので,ので,のだ,助動詞,*,NIL,2,75
は,は,は,助詞,副助詞,NIL,2,75
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,2,75
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,75
まい,まい,まい,助動詞,*,NIL,2,75
か,か,か,助詞,終助詞,NIL,2,75
。,。,。,特殊,句点,NIL,2,75
それ,それ,それ,指示詞,名詞形態指示詞,NIL,2,76
から,から,から,助詞,格助詞,NIL,2,76
、,、,、,特殊,読点,NIL,2,76
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,2,76
の,の,の,助詞,接続助詞,NIL,2,76
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,2,76
を,を,を,助詞,格助詞,NIL,2,76
飛んだ,とんだ,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,2,76
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,2,76
は,は,は,助詞,副助詞,NIL,2,76
、,、,、,特殊,読点,NIL,2,76
五,ご,五,名詞,数詞,カテゴリ:数量,2,76
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,2,76
だった,だった,だ,判定詞,*,NIL,2,76
のです,のです,のだ,助動詞,*,NIL,2,76
から,から,から,助詞,接続助詞,NIL,2,76
、,、,、,特殊,読点,NIL,2,76
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,2,76
の,の,の,助詞,接続助詞,NIL,2,76
四,よん,四,名詞,数詞,カテゴリ:数量,2,76
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,2,76
が,が,が,助詞,格助詞,NIL,2,76
、,、,、,特殊,読点,NIL,2,76
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,2,76
へ,へ,へ,助詞,格助詞,NIL,2,76
おりた,おりた,おりる,動詞,*,代表表記:下りる/おりる 反義:動詞:上がる/あがる;動詞:登る/のぼる 自他動詞:他:下ろす/おろす,2,76
か,か,か,助詞,接続助詞,NIL,2,76
が,が,が,助詞,格助詞,NIL,2,76
、,、,、,特殊,読点,NIL,2,76
もんだい,もんだい,もんだい,名詞,普通名詞,代表表記:問題/もんだい カテゴリ:抽象物,2,76
です,です,だ,判定詞,*,NIL,2,76
。,。,。,特殊,句点,NIL,2,76
もし,もし,もし,副詞,*,代表表記:もし/もし,2,77
、,、,、,特殊,読点,NIL,2,77
四,よん,四,名詞,数詞,カテゴリ:数量,2,77
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,2,77
と,と,と,助詞,格助詞,NIL,2,77
も,も,も,助詞,副助詞,NIL,2,77
日本,にほん,日本,名詞,地名,代表表記:日本/にほん 地名:国,2,77
に,に,に,助詞,格助詞,NIL,2,77
着陸,ちゃくりく,着陸,名詞,サ変名詞,代表表記:着陸/ちゃくりく ドメイン:交通 カテゴリ:抽象物 反義:名詞-サ変名詞:離陸/りりく,2,77
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,77
、,、,、,特殊,読点,NIL,2,77
それぞれ,それぞれ,それぞれ,副詞,*,代表表記:それぞれ/それぞれ,2,77
、,、,、,特殊,読点,NIL,2,77
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,2,77
びき,びき,びき,名詞,普通名詞,代表表記:悲喜/ひき 濁音化D カテゴリ:抽象物,2,77
か,か,か,助詞,接続助詞,NIL,2,77
の,の,の,助詞,接続助詞,NIL,2,77
怪物,かいぶつ,怪物,名詞,普通名詞,代表表記:怪物/かいぶつ カテゴリ:動物,2,77
が,が,が,助詞,格助詞,NIL,2,77
、,、,、,特殊,読点,NIL,2,77
はいだ,はいだ,はいだ,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,2,77
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,77
と,と,と,助詞,格助詞,NIL,2,77
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,77
と,と,と,助詞,格助詞,NIL,2,77
、,、,、,特殊,読点,NIL,2,77
十何,十何,十何,未定義語,その他,未知語:漢字 品詞推定:名詞,2,77
びき,びき,びき,名詞,普通名詞,代表表記:悲喜/ひき 濁音化D カテゴリ:抽象物,2,77
と,と,と,助詞,格助詞,NIL,2,77
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,2,77
怪物,かいぶつ,怪物,名詞,普通名詞,代表表記:怪物/かいぶつ カテゴリ:動物,2,77
が,が,が,助詞,格助詞,NIL,2,77
、,、,、,特殊,読点,NIL,2,77
日本,にほん,日本,名詞,地名,代表表記:日本/にほん 地名:国,2,77
の,の,の,助詞,接続助詞,NIL,2,77
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,2,77
か,か,か,助詞,接続助詞,NIL,2,77
に,に,に,助詞,格助詞,NIL,2,77
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,2,77
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,2,77
はずです,はずです,はずだ,助動詞,*,NIL,2,77
。,。,。,特殊,句点,NIL,2,77
しかも,しかも,しかも,接続詞,*,代表表記:しかも/しかも,2,78
、,、,、,特殊,読点,NIL,2,78
やつ,やつ,やつ,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,2,78
ら,ら,ら,接尾辞,名詞性名詞接尾辞,代表表記:ら/ら,2,78
は,は,は,助詞,副助詞,NIL,2,78
、,、,、,特殊,読点,NIL,2,78
コウモリ,こうもり,コウモリ,名詞,普通名詞,代表表記:蝙蝠/こうもり カテゴリ:動物,2,78
の,の,だ,判定詞,*,NIL,2,78
ような,ような,ようだ,助動詞,*,NIL,2,78
はね,はね,はね,名詞,普通名詞,代表表記:羽根/はね カテゴリ:動物-部位,2,78
で,で,だ,判定詞,*,NIL,2,78
、,、,、,特殊,読点,NIL,2,78
飛ぶ,とぶ,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,2,78
こと,こと,こと,名詞,形式名詞,NIL,2,78
が,が,が,助詞,格助詞,NIL,2,78
できる,できる,できる,動詞,*,代表表記:出来る/できる,2,78
のです,のです,のだ,助動詞,*,NIL,2,78
から,から,から,助詞,接続助詞,NIL,2,78
、,、,、,特殊,読点,NIL,2,78
夜中,よなか,夜中,名詞,時相名詞,代表表記:夜中/よなか カテゴリ:時間,2,78
に,に,に,助詞,格助詞,NIL,2,78
高い,たかい,高い,形容詞,*,代表表記:高い/たかい 反義:形容詞:安い/やすい;形容詞:低い/ひくい,2,78
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,2,78
を,を,を,助詞,格助詞,NIL,2,78
飛べば,とべば,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,2,78
、,、,、,特殊,読点,NIL,2,78
だれ,だれ,だれ,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,2,78
に,に,に,助詞,格助詞,NIL,2,78
も,も,も,助詞,副助詞,NIL,2,78
知ら,しら,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,2,78
れ,れ,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,2,78
ないで,ないで,ぬ,助動詞,*,NIL,2,78
、,、,、,特殊,読点,NIL,2,78
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,2,78
へ,へ,へ,助詞,格助詞,NIL,2,78
でも,でも,でも,助詞,副助詞,NIL,2,78
行く,いく,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,2,78
こと,こと,こと,名詞,形式名詞,NIL,2,78
が,が,が,助詞,格助詞,NIL,2,78
でき,でき,できる,動詞,*,代表表記:出来る/できる,2,78
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,2,78
。,。,。,特殊,句点,NIL,2,78
なんという,なんという,なんという,連体詞,*,代表表記:何と言う/なんという,2,79
、,、,、,特殊,読点,NIL,2,79
ぶきみな,ぶきみな,ぶきみだ,形容詞,*,代表表記:不気味だ/ぶきみだ,2,79
こと,こと,こと,名詞,形式名詞,NIL,2,79
でしょう,でしょう,だ,判定詞,*,NIL,2,79
。,。,。,特殊,句点,NIL,2,79
それ,それ,それ,指示詞,名詞形態指示詞,NIL,2,80
から,から,から,助詞,格助詞,NIL,2,80
と,と,と,助詞,格助詞,NIL,2,80
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,2,80
もの,もの,もの,名詞,形式名詞,NIL,2,80
、,、,、,特殊,読点,NIL,2,80
日本,にほん,日本,名詞,地名,代表表記:日本/にほん 地名:国,2,80
じゅう,じゅう,じゅう,名詞,普通名詞,代表表記:住/じゅう ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:音,2,80
の,の,の,助詞,接続助詞,NIL,2,80
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,2,80
が,が,が,助詞,格助詞,NIL,2,80
、,、,、,特殊,読点,NIL,2,80
トビ,とび,トビ,名詞,普通名詞,代表表記:鳶/とび カテゴリ:動物,2,80
や,や,や,助詞,接続助詞,NIL,2,80
カラス,からす,カラス,名詞,普通名詞,代表表記:烏/からす カテゴリ:動物,2,80
の,の,の,助詞,格助詞,NIL,2,80
飛ぶ,とぶ,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,2,80
の,の,の,名詞,形式名詞,NIL,2,80
を,を,を,助詞,格助詞,NIL,2,80
見て,みて,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,2,80
も,も,も,助詞,副助詞,NIL,2,80
、,、,、,特殊,読点,NIL,2,80
もしや,もしや,もしや,副詞,*,代表表記:もしや/もしや,2,80
、,、,、,特殊,読点,NIL,2,80
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,2,80
怪物,かいぶつ,怪物,名詞,普通名詞,代表表記:怪物/かいぶつ カテゴリ:動物,2,80
で,で,だ,判定詞,*,NIL,2,80
は,は,は,助詞,副助詞,NIL,2,80
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,2,80
まい,まい,まい,助動詞,*,NIL,2,80
か,か,か,助詞,終助詞,NIL,2,80
と,と,と,助詞,格助詞,NIL,2,80
、,、,、,特殊,読点,NIL,2,80
ビクビク,びくびく,ビクビク,副詞,*,代表表記:ビクビク/びくびく スル接続可能,2,80
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,2,80
ありさま,ありさま,ありさま,名詞,普通名詞,代表表記:有り様/ありさま カテゴリ:抽象物,2,80
でした,でした,だ,判定詞,*,NIL,2,80
。,。,。,特殊,句点,NIL,2,80
はね,はね,はね,名詞,普通名詞,代表表記:羽根/はね カテゴリ:動物-部位,3,0
の,の,の,助詞,格助詞,NIL,3,0
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,3,0
大,だい,大,接頭辞,名詞接頭辞,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい,3,0
トカゲ,とかげ,トカゲ,名詞,普通名詞,代表表記:トカゲ/とかげ カテゴリ:動物,3,0
。,。,。,特殊,句点,NIL,3,0
ところが,ところが,ところが,接続詞,*,代表表記:ところが/ところが,3,1
、,、,、,特殊,読点,NIL,3,1
それ,それ,それ,指示詞,名詞形態指示詞,NIL,3,1
から,から,から,助詞,格助詞,NIL,3,1
一,いち,一,名詞,数詞,カテゴリ:数量,3,1
月,がつ,月,接尾辞,名詞性名詞助数辞,代表表記:月/がつ カテゴリ:時間 準内容語,3,1
ほど,ほど,ほど,接尾辞,名詞性名詞接尾辞,代表表記:程/ほど,3,1
の,の,の,助詞,接続助詞,NIL,3,1
あいだ,あいだ,あいだ,名詞,副詞的名詞,代表表記:間/あいだ,3,1
なにごと,なにごと,なにごと,名詞,普通名詞,代表表記:何事/なにごと カテゴリ:抽象物,3,1
も,も,も,助詞,副助詞,NIL,3,1
、,、,、,特殊,読点,NIL,3,1
おこり,おこり,おこる,動詞,*,代表表記:怒る/おこる,3,1
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,1
ん,ん,ぬ,助動詞,*,NIL,3,1
でした,でした,だ,判定詞,*,NIL,3,1
。,。,。,特殊,句点,NIL,3,1
日本,にほん,日本,名詞,地名,代表表記:日本/にほん 地名:国,3,2
に,に,に,助詞,格助詞,NIL,3,2
「,「,「,特殊,括弧始,NIL,3,2
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,3,2
とぶ,とぶ,とぶ,動詞,*,代表表記:翔ぶ/とぶ,3,2
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,3,2
」,」,」,特殊,括弧終,NIL,3,2
が,が,が,助詞,格助詞,NIL,3,2
おちた,おちた,おちる,動詞,*,代表表記:落ちる/おちる 反義:動詞:受かる/うかる;動詞:昇る/のぼる 自他動詞:他:落とす/おとす 付属動詞候補（基本）,3,2
と,と,と,助詞,格助詞,NIL,3,2
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,3,2
こと,こと,こと,名詞,形式名詞,NIL,3,2
は,は,は,助詞,副助詞,NIL,3,2
、,、,、,特殊,読点,NIL,3,2
世界,せかい,世界,名詞,普通名詞,代表表記:世界/せかい カテゴリ:場所-その他,3,2
じゅう,じゅう,じゅう,名詞,普通名詞,代表表記:住/じゅう ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:音,3,2
に,に,に,助詞,格助詞,NIL,3,2
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,3,2
わたって,わたって,わたる,動詞,*,代表表記:渡る/わたる 自他動詞:他:渡す/わたす 付属動詞候補（基本）,3,2
、,、,、,特殊,読点,NIL,3,2
