見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
と,と,と,助詞,格助詞,NIL,< 章なし >,0,57
、,、,、,特殊,読点,NIL,< 章なし >,0,57
丁度,ちょうど,丁度,副詞,*,代表表記:丁度/ちょうど 数量修飾,< 章なし >,0,57
その,その,その,指示詞,連体詞形態指示詞,NIL,< 章なし >,0,57
箇所,かしょ,箇所,名詞,普通名詞,代表表記:箇所/かしょ カテゴリ:場所-その他;数量,< 章なし >,0,57
に,に,に,助詞,格助詞,NIL,< 章なし >,0,57
、,、,、,特殊,読点,NIL,< 章なし >,0,57
こうして,こうして,こうして,指示詞,副詞形態指示詞,NIL,< 章なし >,0,57
タイヤ,たいや,タイヤ,名詞,普通名詞,代表表記:タイヤ/たいや ドメイン:交通 カテゴリ:人工物-その他,< 章なし >,0,57
の,の,の,助詞,接続助詞,NIL,< 章なし >,0,57
跡,あと,跡,名詞,普通名詞,代表表記:跡/あと カテゴリ:場所-その他;形・模様 漢字読み:訓,< 章なし >,0,57
が,が,が,助詞,格助詞,NIL,< 章なし >,0,57
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,< 章なし >,0,57
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,57
でしょう,でしょう,だろう,助動詞,*,NIL,< 章なし >,0,57
。,。,。,特殊,句点,NIL,< 章なし >,0,57
云う,いう,云う,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,58
まで,まで,まで,助詞,接続助詞,NIL,< 章なし >,0,58
も,も,も,助詞,副助詞,NIL,< 章なし >,0,58
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,< 章なし >,0,58
、,、,、,特殊,読点,NIL,< 章なし >,0,58
奴,やつ,奴,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,< 章なし >,0,58
は,は,は,助詞,副助詞,NIL,< 章なし >,0,58
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,< 章なし >,0,58
へ,へ,へ,助詞,格助詞,NIL,< 章なし >,0,58
自動車,じどうしゃ,自動車,名詞,普通名詞,代表表記:自動車/じどうしゃ ドメイン:交通 カテゴリ:人工物-乗り物,< 章なし >,0,58
を,を,を,助詞,格助詞,NIL,< 章なし >,0,58
待た,また,待つ,動詞,*,代表表記:待つ/まつ,< 章なし >,0,58
せて,せて,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,< 章なし >,0,58
置いて,おいて,置く,動詞,*,代表表記:置く/おく,< 章なし >,0,58
、,、,、,特殊,読点,NIL,< 章なし >,0,58
