見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,腹話術,0,1
。,。,。,特殊,句点,NIL,腹話術,0,1
いつも,いつも,いつも,副詞,*,代表表記:何時も/いつも,腹話術,0,2
は,は,は,助詞,副助詞,NIL,腹話術,0,2
、,、,、,特殊,読点,NIL,腹話術,0,2
ぶらんこ,ぶらんこ,ぶらんこ,名詞,普通名詞,代表表記:ブランコ/ぶらんこ ドメイン:レクリエーション カテゴリ:人工物-その他,腹話術,0,2
や,や,や,助詞,接続助詞,NIL,腹話術,0,2
すべり台,すべりだい,すべり台,名詞,普通名詞,代表表記:滑り台/すべりだい ドメイン:レクリエーション カテゴリ:人工物-その他,腹話術,0,2
で,で,で,助詞,格助詞,NIL,腹話術,0,2
、,、,、,特殊,読点,NIL,腹話術,0,2
たくさん,たくさん,たくさん,副詞,*,代表表記:沢山/たくさん,腹話術,0,2
子ども,こども,子ども,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,腹話術,0,2
が,が,が,助詞,格助詞,NIL,腹話術,0,2
遊んで,あそんで,遊ぶ,動詞,*,代表表記:遊ぶ/あそぶ ドメイン:レクリエーション,腹話術,0,2
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,腹話術,0,2
のです,のです,のだ,助動詞,*,NIL,腹話術,0,2
が,が,が,助詞,接続助詞,NIL,腹話術,0,2
、,、,、,特殊,読点,NIL,腹話術,0,2
その,その,その,指示詞,連体詞形態指示詞,NIL,腹話術,0,2
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,腹話術,0,2
は,は,は,助詞,副助詞,NIL,腹話術,0,2
どうした,どうした,どうした,指示詞,連体詞形態指示詞,NIL,腹話術,0,2
わけ,わけ,わけ,名詞,形式名詞,NIL,腹話術,0,2
か,か,か,助詞,接続助詞,NIL,腹話術,0,2
、,、,、,特殊,読点,NIL,腹話術,0,2
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,腹話術,0,2
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,腹話術,0,2
も,も,も,助詞,副助詞,NIL,腹話術,0,2
子ども,こども,子ども,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,腹話術,0,2
の,の,の,助詞,接続助詞,NIL,腹話術,0,2
姿,すがた,姿,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,腹話術,0,2
が,が,が,助詞,格助詞,NIL,腹話術,0,2
見え,みえ,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,腹話術,0,2
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,腹話術,0,2
ん,ん,ぬ,助動詞,*,NIL,腹話術,0,2
。,。,。,特殊,句点,NIL,腹話術,0,2
芝生,しばふ,芝生,名詞,普通名詞,代表表記:芝生/しばふ カテゴリ:植物,腹話術,0,3
の,の,の,助詞,接続助詞,NIL,腹話術,0,3
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,腹話術,0,3
も,も,も,助詞,副助詞,NIL,腹話術,0,3
がらんと,がらんと,がらんと,副詞,*,代表表記:ガランと/がらんと スル接続可能,腹話術,0,3
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,腹話術,0,3
だれ,だれ,だれ,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,腹話術,0,3
も,も,も,助詞,副助詞,NIL,腹話術,0,3
い,い,いる,動詞,*,代表表記:射る/いる,腹話術,0,3
