見出し,読み,原型,品詞,品詞細分類,意味情報,章番号,文番号
もの,もの,もの,名詞,形式名詞,NIL,8,4
、,、,、,特殊,読点,NIL,8,4
かけっこ,かけっこ,かけっこ,名詞,サ変名詞,代表表記:駆けっこ/かけっこ ドメイン:レクリエーション カテゴリ:抽象物,8,4
を,を,を,助詞,格助詞,NIL,8,4
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,8,4
もの,もの,もの,名詞,形式名詞,NIL,8,4
、,、,、,特殊,読点,NIL,8,4
すみ,すみ,すみ,名詞,普通名詞,代表表記:墨/すみ ドメイン:文化・芸術 カテゴリ:人工物-その他 漢字読み:訓,8,4
の,の,の,助詞,接続助詞,NIL,8,4
ほう,ほう,ほう,名詞,副詞的名詞,代表表記:方/ほう,8,4
に,に,に,助詞,格助詞,NIL,8,4
かたまって,かたまって,かたまる,動詞,*,代表表記:固まる/かたまる 自他動詞:他:固める/かためる 形容詞派生:固い/かたい,8,4
、,、,、,特殊,読点,NIL,8,4
女の子,おんなのこ,女の子,名詞,普通名詞,代表表記:女の子/おんなのこ ドメイン:家庭・暮らし カテゴリ:人,8,4
らしい,らしい,らしい,助動詞,*,NIL,8,4
あそび,あそび,あそび,名詞,普通名詞,代表表記:遊び/あそびv ドメイン:レクリエーション 連用形名詞化:遊ぶ/あそぶ,8,4
を,を,を,助詞,格助詞,NIL,8,4
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,8,4
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,8,4
女生徒,じょせいと,女生徒,名詞,普通名詞,代表表記:女生徒/じょせいと ドメイン:教育・学習 カテゴリ:人,8,4
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,8,4
、,、,、,特殊,読点,NIL,8,4
ほうぼう,ほうぼう,ほうぼう,副詞,*,代表表記:方々/ほうぼう,8,4
から,から,から,助詞,格助詞,NIL,8,4
、,、,、,特殊,読点,NIL,8,4
ワーッ,ワーッ,ワーッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,8,4
、,、,、,特殊,読点,NIL,8,4
ワーッ,ワーッ,ワーッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,8,4
、,、,、,特殊,読点,NIL,8,4
と,と,と,助詞,格助詞,NIL,8,4
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,8,4
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,8,4
が,が,が,助詞,格助詞,NIL,8,4
あがって,あがって,あがる,動詞,*,代表表記:上がる/あがる 反義:動詞:下りる/おりる;動詞:降りる/おりる;動詞:降る/ふる 自他動詞:他:上げる/あげる 付属動詞候補（基本）,8,4
、,、,、,特殊,読点,NIL,8,4
たいへんな,たいへんな,たいへんだ,形容詞,*,代表表記:大変だ/たいへんだ,8,4
、,、,、,特殊,読点,NIL,8,4
さわがし,さわがし,さわがしい,形容詞,*,代表表記:騒がしい/さわがしい,8,4
さ,さ,さ,接尾辞,名詞性述語接尾辞,代表表記:さ/さ カテゴリ:抽象物;数量 準内容語,8,4
でした,でした,だ,判定詞,*,NIL,8,4
。,。,。,特殊,句点,NIL,8,4
その,その,その,指示詞,連体詞形態指示詞,NIL,8,5
とき,とき,とき,名詞,副詞的名詞,代表表記:時/とき,8,5
、,、,、,特殊,読点,NIL,8,5
まっさおに,まっさおに,まっさおだ,形容詞,*,代表表記:真っ青だ/まっさおだ,8,5
晴れ,はれ,晴れる,動詞,*,代表表記:晴れる/はれる 反義:動詞:曇る/くもる 自他動詞:他:晴らす/はらす,8,5
わたった,わたった,わたる,動詞,*,代表表記:渡る/わたる 自他動詞:他:渡す/わたす 付属動詞候補（基本）,8,5
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,8,5
の,の,の,助詞,格助詞,NIL,8,5
、,、,、,特殊,読点,NIL,8,5
はるか,はるか,はるかだ,形容詞,*,代表表記:遥かだ/はるかだ,8,5
かなた,かなた,かなた,名詞,普通名詞,代表表記:彼方/かなた カテゴリ:場所-機能;抽象物,8,5
に,に,に,助詞,格助詞,NIL,8,5
ポッツリ,ポッツリ,ポッツリ,副詞,*,代表表記:ポッツリ/ぽっつり スル接続可能 自動認識,8,5
と,と,と,助詞,格助詞,NIL,8,5
、,、,、,特殊,読点,NIL,8,5
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,8,5
点,てん,点,名詞,普通名詞,代表表記:点/てん カテゴリ:形・模様 漢字読み:音,8,5
が,が,が,助詞,格助詞,NIL,8,5
あらわれ,あらわれ,あらわれる,動詞,*,代表表記:現れる/あらわれる 反義:動詞:隠れる/かくれる 自他動詞:他:現す/あらわす,8,5
、,、,、,特殊,読点,NIL,8,5
それ,それ,それ,指示詞,名詞形態指示詞,NIL,8,5
が,が,が,助詞,格助詞,NIL,8,5
、,、,、,特殊,読点,NIL,8,5
すこしずつ,すこしずつ,すこしずつ,副詞,*,代表表記:少しずつ/すこしずつ,8,5
大きく,おおきく,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,8,5
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,8,5
いき,いき,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,8,5
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,8,5
。,。,。,特殊,句点,NIL,8,5
その,その,その,指示詞,連体詞形態指示詞,NIL,8,6
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,8,6
点,てん,点,名詞,普通名詞,代表表記:点/てん カテゴリ:形・模様 漢字読み:音,8,6
が,が,が,助詞,格助詞,NIL,8,6
、,、,、,特殊,読点,NIL,8,6
だんだん,だんだん,だんだん,副詞,*,代表表記:段々/だんだん,8,6
、,、,、,特殊,読点,NIL,8,6
ふくれて,ふくれて,ふくれる,動詞,*,代表表記:膨れる/ふくれる,8,6
、,、,、,特殊,読点,NIL,8,6
野球,やきゅう,野球,名詞,普通名詞,代表表記:野球/やきゅう ドメイン:スポーツ カテゴリ:抽象物,8,6
の,の,の,助詞,接続助詞,NIL,8,6
ボール,ぼーる,ボール,名詞,普通名詞,代表表記:ボール/ぼーる ドメイン:スポーツ カテゴリ:人工物-その他,8,6
ほど,ほど,ほど,接尾辞,名詞性名詞接尾辞,代表表記:程/ほど,8,6
に,に,に,助詞,格助詞,NIL,8,6
なった,なった,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,8,6
とき,とき,とき,名詞,副詞的名詞,代表表記:時/とき,8,6
、,、,、,特殊,読点,NIL,8,6
校庭,こうてい,校庭,名詞,普通名詞,代表表記:校庭/こうてい ドメイン:教育・学習 カテゴリ:場所-施設,8,6
で,で,で,助詞,格助詞,NIL,8,6
あそんで,あそんで,あそぶ,動詞,*,代表表記:遊ぶ/あそぶ ドメイン:レクリエーション,8,6
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,8,6
生徒,せいと,生徒,名詞,普通名詞,代表表記:生徒/せいと ドメイン:教育・学習 カテゴリ:人,8,6
の,の,の,助詞,接続助詞,NIL,8,6
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,8,6
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,8,6
が,が,が,助詞,格助詞,NIL,8,6
、,、,、,特殊,読点,NIL,8,6
やっと,やっと,やっと,副詞,*,代表表記:やっと/やっと,8,6
、,、,、,特殊,読点,NIL,8,6
それ,それ,それ,指示詞,名詞形態指示詞,NIL,8,6
に,に,に,助詞,格助詞,NIL,8,6
気づき,きづき,気づく,動詞,*,代表表記:気付く/きづく 補文ト,8,6
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,8,6
。,。,。,特殊,句点,NIL,8,6
「,「,「,特殊,括弧始,NIL,8,7
みて,みて,みる,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,8,7
ごらん,ごらん,ごらん,名詞,普通名詞,代表表記:御覧/ごらん カテゴリ:抽象物,8,7
、,、,、,特殊,読点,NIL,8,7
ホラ,ホラ,ホラ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,8,7
、,、,、,特殊,読点,NIL,8,7
あす,あす,あす,名詞,時相名詞,代表表記:明日/あす カテゴリ:時間,8,7
こ,こ,こ,名詞,普通名詞,代表表記:個/こ カテゴリ:抽象物 漢字読み:音,8,7
から,から,から,助詞,格助詞,NIL,8,7
、,、,、,特殊,読点,NIL,8,7
へんな,へんな,へんだ,形容詞,*,代表表記:変だ/へんだ,8,7
もの,もの,もの,名詞,形式名詞,NIL,8,7
が,が,が,助詞,格助詞,NIL,8,7
、,、,、,特殊,読点,NIL,8,7
とんで,とんで,とぶ,動詞,*,代表表記:翔ぶ/とぶ,8,7
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,8,7
よ,よ,よ,助詞,終助詞,NIL,8,7
」,」,」,特殊,括弧終,NIL,8,7
。,。,。,特殊,句点,NIL,8,7
すると,すると,すると,接続詞,*,代表表記:すると/すると,8,8
、,、,、,特殊,読点,NIL,8,8
まわり,まわり,まわり,名詞,普通名詞,代表表記:周り/まわり カテゴリ:場所-その他,8,8
に,に,に,助詞,格助詞,NIL,8,8
いた,いた,いる,動詞,*,代表表記:射る/いる,8,8
、,、,、,特殊,読点,NIL,8,8
ほか,ほか,ほか,名詞,普通名詞,代表表記:外/ほか カテゴリ:抽象物 漢字読み:訓,8,8
の,の,の,助詞,接続助詞,NIL,8,8
生徒,せいと,生徒,名詞,普通名詞,代表表記:生徒/せいと ドメイン:教育・学習 カテゴリ:人,8,8
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,8,8
も,も,も,助詞,副助詞,NIL,8,8
、,、,、,特殊,読点,NIL,8,8
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,8,8
の,の,の,助詞,接続助詞,NIL,8,8
かなた,かなた,かなた,名詞,普通名詞,代表表記:彼方/かなた カテゴリ:場所-機能;抽象物,8,8
を,を,を,助詞,格助詞,NIL,8,8
みつめ,みつめ,みつめる,動詞,*,代表表記:見詰める/みつめる,8,8
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,8,8
。,。,。,特殊,句点,NIL,8,8
「,「,「,特殊,括弧始,NIL,8,9
へんだ,へんだ,へんだ,形容詞,*,代表表記:変だ/へんだ,8,9
なあ,なあ,なあ,助詞,終助詞,NIL,8,9
。,。,。,特殊,句点,NIL,8,9
あれ,あれ,あれ,指示詞,名詞形態指示詞,NIL,8,10
、,、,、,特殊,読点,NIL,8,10
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,8,10
とぶ,とぶ,とぶ,動詞,*,代表表記:翔ぶ/とぶ,8,10
円盤,えんばん,円盤,名詞,普通名詞,代表表記:円盤/えんばん カテゴリ:人工物-その他,8,10
かも,かも,かも,助詞,接続助詞,NIL,8,10
しれ,しれ,しれる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,8,10
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,8,10
よ,よ,よ,助詞,終助詞,NIL,8,10
」,」,」,特殊,括弧終,NIL,8,10
。,。,。,特殊,句点,NIL,8,10
「,「,「,特殊,括弧始,NIL,8,11
まさか,まさか,まさか,副詞,*,代表表記:まさか/まさか,8,11
。,。,。,特殊,句点,NIL,8,11
でも,でも,でも,接続詞,*,代表表記:でも/でも,8,12
、,、,、,特殊,読点,NIL,8,12
だんだん,だんだん,だんだん,副詞,*,代表表記:段々/だんだん,8,12
大きく,おおきく,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,8,12
なる,なる,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,8,12
ね,ね,ね,助詞,終助詞,NIL,8,12
。,。,。,特殊,句点,NIL,8,12
こっち,こっち,こっち,指示詞,名詞形態指示詞,NIL,8,13
へ,へ,へ,助詞,格助詞,NIL,8,13
、,、,、,特殊,読点,NIL,8,13
とんで,とんで,とぶ,動詞,*,代表表記:翔ぶ/とぶ,8,13
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,8,13
んだ,んだ,んだ,助動詞,*,NIL,8,13
よ,よ,よ,助詞,終助詞,NIL,8,13
」,」,」,特殊,括弧終,NIL,8,13
。,。,。,特殊,句点,NIL,8,13
その,その,その,指示詞,連体詞形態指示詞,NIL,8,14
まるい,まるい,まるい,形容詞,*,代表表記:丸い/まるい 名詞派生:丸/まる,8,14
もの,もの,もの,名詞,形式名詞,NIL,8,14
が,が,が,助詞,格助詞,NIL,8,14
、,、,、,特殊,読点,NIL,8,14
フットボール,ふっとぼーる,フットボール,名詞,普通名詞,代表表記:フットボール/ふっとぼーる ドメイン:スポーツ カテゴリ:抽象物,8,14
ぐらい,ぐらい,ぐらい,助詞,副助詞,代表表記:くらい/くらい,8,14
の,の,の,助詞,格助詞,NIL,8,14
大き,おおき,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,8,14
さ,さ,さ,接尾辞,名詞性述語接尾辞,代表表記:さ/さ カテゴリ:抽象物;数量 準内容語,8,14
に,に,に,助詞,格助詞,NIL,8,14
なった,なった,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,8,14
とき,とき,とき,名詞,副詞的名詞,代表表記:時/とき,8,14
に,に,に,助詞,格助詞,NIL,8,14
は,は,は,助詞,副助詞,NIL,8,14
、,、,、,特殊,読点,NIL,8,14
校庭,こうてい,校庭,名詞,普通名詞,代表表記:校庭/こうてい ドメイン:教育・学習 カテゴリ:場所-施設,8,14
に,に,に,助詞,格助詞,NIL,8,14
いた,いた,いる,動詞,*,代表表記:射る/いる,8,14
生徒,せいと,生徒,名詞,普通名詞,代表表記:生徒/せいと ドメイン:教育・学習 カテゴリ:人,8,14
の,の,の,助詞,接続助詞,NIL,8,14
ぜんぶ,ぜんぶ,ぜんぶ,名詞,普通名詞,代表表記:前部/ぜんぶ カテゴリ:抽象物,8,14
が,が,が,助詞,格助詞,NIL,8,14
、,、,、,特殊,読点,NIL,8,14
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,8,14
を,を,を,助詞,格助詞,NIL,8,14
みつめて,みつめて,みつめる,動詞,*,代表表記:見詰める/みつめる,8,14
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,8,14
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,8,14
。,。,。,特殊,句点,NIL,8,14
何百,何百,何百,名詞,数詞,カテゴリ:数量 未知語:数字,8,15
