見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
小ぞう,こぞう,小ぞう,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,５,4,37
は,は,は,助詞,副助詞,NIL,５,4,37
、,、,、,特殊,読点,NIL,５,4,37
まど,まど,まど,名詞,普通名詞,代表表記:窓/まど カテゴリ:場所-施設部位 漢字読み:訓,５,4,37
を,を,を,助詞,格助詞,NIL,５,4,37
ひらいて,ひらいて,ひらく,動詞,*,代表表記:開く/ひらく 反義:動詞:閉じる/とじる 自他動詞:同形,５,4,37
、,、,、,特殊,読点,NIL,５,4,37
あいず,あいず,あいず,名詞,サ変名詞,代表表記:合図/あいず カテゴリ:抽象物 補文ト,５,4,37
の,の,の,助詞,接続助詞,NIL,５,4,37
ふえ,ふえ,ふえ,名詞,普通名詞,代表表記:笛/ふえ ドメイン:文化・芸術 カテゴリ:人工物-その他 漢字読み:訓,５,4,37
を,を,を,助詞,格助詞,NIL,５,4,37
ふこう,ふこう,ふく,動詞,*,代表表記:吹く/ふく 補文ト,５,4,37
と,と,と,助詞,格助詞,NIL,５,4,37
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,５,4,37
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,５,4,37
。,。,。,特殊,句点,NIL,５,4,37
そと,そと,そと,名詞,普通名詞,代表表記:外/そと カテゴリ:場所-機能 漢字読み:訓,５,4,38
に,に,に,助詞,格助詞,NIL,５,4,38
いる,いる,いる,動詞,*,代表表記:射る/いる,５,4,38
だんいん,だんいん,だんいん,名詞,普通名詞,代表表記:団員/だんいん カテゴリ:人,５,4,38
に,に,に,助詞,格助詞,NIL,５,4,38
しらせる,しらせる,しらせる,動詞,*,代表表記:知らせる/しらせる 補文ト 動詞派生:知る/しる＋せる,５,4,38
ため,ため,ため,名詞,副詞的名詞,代表表記:為/ため,５,4,38
です,です,だ,判定詞,*,NIL,５,4,38
。,。,。,特殊,句点,NIL,５,4,38
小,しょう,小,接頭辞,名詞接頭辞,代表表記:小/しょう 反義:接頭辞-名詞接頭辞:大/だい;接頭辞-名詞接頭辞:大/おお 内容語 換言:+N:Nが小さい,５,4,39
ばやし,ばやし,ばやし,名詞,普通名詞,代表表記:囃子/はやし 濁音化D ドメイン:文化・芸術 カテゴリ:抽象物,５,4,39
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,５,4,39
は,は,は,助詞,副助詞,NIL,５,4,39
、,、,、,特殊,読点,NIL,５,4,39
いそいで,いそいで,いそぐ,動詞,*,代表表記:急ぐ/いそぐ,５,4,39
それ,それ,それ,指示詞,名詞形態指示詞,NIL,５,4,39
を,を,を,助詞,格助詞,NIL,５,4,39
とめ,とめ,とめる,動詞,*,代表表記:富める/とめる 可能動詞:富む/とむ,５,4,39
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,５,4,39
。,。,。,特殊,句点,NIL,５,4,39
「,「,「,特殊,括弧始,NIL,５,4,40
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,５,4,40
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,５,4,40
だけ,だけ,だけ,助詞,副助詞,NIL,５,4,40
で,で,で,助詞,格助詞,NIL,５,4,40
は,は,は,助詞,副助詞,NIL,５,4,40
あぶない,あぶない,あぶない,形容詞,*,代表表記:危ない/あぶない,５,4,40
。,。,。,特殊,句点,NIL,５,4,40
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,５,4,41
が,が,が,助詞,格助詞,NIL,５,4,41
そと,そと,そと,名詞,普通名詞,代表表記:外/そと カテゴリ:場所-機能 漢字読み:訓,５,4,41
へ,へ,へ,助詞,格助詞,NIL,５,4,41
でて,でて,でる,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,５,4,41
、,、,、,特殊,読点,NIL,５,4,41
中,なか,中,名詞,普通名詞,代表表記:中/なか カテゴリ:場所-機能 漢字読み:訓,５,4,41
むら,むら,むら,名詞,普通名詞,代表表記:むら/むら カテゴリ:抽象物;形・模様,５,4,41
けいぶ,けいぶ,けいぶ,名詞,普通名詞,代表表記:警部/けいぶ ドメイン:政治 カテゴリ:人 人名末尾,５,4,41
に,に,に,助詞,格助詞,NIL,５,4,41
でんわ,でんわ,でんわ,名詞,サ変名詞,代表表記:電話/でんわ ドメイン:家庭・暮らし カテゴリ:人工物-その他 補文ト,５,4,41
を,を,を,助詞,格助詞,NIL,５,4,41
かけて,かけて,かける,動詞,*,代表表記:掛ける/かける 自他動詞:自:掛かる/かかる 補文ト 付属動詞候補（基本）,５,4,41
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,５,4,41
。,。,。,特殊,句点,NIL,５,4,41
それ,それ,それ,指示詞,名詞形態指示詞,NIL,５,4,42
まで,まで,まで,助詞,格助詞,NIL,５,4,42
、,、,、,特殊,読点,NIL,５,4,42
きみ,きみ,きみ,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,５,4,42
は,は,は,助詞,副助詞,NIL,５,4,42
かくれて,かくれて,かくれる,動詞,*,代表表記:隠れる/かくれる 反義:動詞:現れる/あらわれる,５,4,42
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,５,4,42
まえ,まえ,まえ,名詞,副詞的名詞,代表表記:前/まえ,５,4,42
」,」,」,特殊,括弧終,NIL,５,4,42
そう,そう,そう,指示詞,副詞形態指示詞,NIL,５,4,42
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,５,4,42
、,、,、,特殊,読点,NIL,５,4,42
小,しょう,小,接頭辞,名詞接頭辞,代表表記:小/しょう 反義:接頭辞-名詞接頭辞:大/だい;接頭辞-名詞接頭辞:大/おお 内容語 換言:+N:Nが小さい,５,4,42
ばやし,ばやし,ばやし,名詞,普通名詞,代表表記:囃子/はやし 濁音化D ドメイン:文化・芸術 カテゴリ:抽象物,５,4,42
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,５,4,42
は,は,は,助詞,副助詞,NIL,５,4,42
、,、,、,特殊,読点,NIL,５,4,42
