見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
ちゃめで,ちゃめで,ちゃめだ,形容詞,*,代表表記:茶目だ/ちゃめだ,骸骨紳士,0,3
、,、,、,特殊,読点,NIL,骸骨紳士,0,3
あいきょう,あいきょう,あいきょう,名詞,普通名詞,代表表記:愛嬌/あいきょう カテゴリ:抽象物,骸骨紳士,0,3
もの,もの,もの,名詞,普通名詞,代表表記:物/もの カテゴリ:人工物-その他 漢字読み:訓,骸骨紳士,0,3
で,で,だ,判定詞,*,NIL,骸骨紳士,0,3
、,、,、,特殊,読点,NIL,骸骨紳士,0,3
みんな,みんな,みんな,副詞,*,代表表記:皆/みんな 修飾（デ格）,骸骨紳士,0,3
に,に,に,助詞,格助詞,NIL,骸骨紳士,0,3
すか,すか,すく,動詞,*,代表表記:好く/すく 反義:動詞:嫌う/きらう,骸骨紳士,0,3
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,骸骨紳士,0,3
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,骸骨紳士,0,3
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,骸骨紳士,0,3
。,。,。,特殊,句点,NIL,骸骨紳士,0,3
井上,いのうえ,井上,名詞,人名,人名:日本:姓:17:0.00485,骸骨紳士,0,4
一郎,いちろう,一郎,名詞,人名,人名:日本:名:14:0.00142,骸骨紳士,0,4
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,骸骨紳士,0,4
は,は,は,助詞,副助詞,NIL,骸骨紳士,0,4
、,、,、,特殊,読点,NIL,骸骨紳士,0,4
団員,だんいん,団員,名詞,普通名詞,代表表記:団員/だんいん カテゴリ:人,骸骨紳士,0,4
の,の,の,助詞,接続助詞,NIL,骸骨紳士,0,4
うち,うち,うち,名詞,副詞的名詞,代表表記:うち/うち,骸骨紳士,0,4
で,で,で,助詞,格助詞,NIL,骸骨紳士,0,4
、,、,、,特殊,読点,NIL,骸骨紳士,0,4
いちばん,いちばん,いちばん,副詞,*,代表表記:一番/いちばん 用言弱修飾 相対名詞修飾,骸骨紳士,0,4
からだ,からだ,からだ,名詞,普通名詞,代表表記:体/からだ カテゴリ:動物 漢字読み:訓,骸骨紳士,0,4
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,4
大きく,おおきく,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,骸骨紳士,0,4
、,、,、,特殊,読点,NIL,骸骨紳士,0,4
力,ちから,力,名詞,普通名詞,代表表記:力/ちから カテゴリ:抽象物 漢字読み:訓,骸骨紳士,0,4
も,も,も,助詞,副助詞,NIL,骸骨紳士,0,4
強い,つよい,強い,形容詞,*,代表表記:強い/つよい 反義:形容詞:弱い/よわい,骸骨紳士,0,4
のです,のです,のだ,助動詞,*,NIL,骸骨紳士,0,4
。,。,。,特殊,句点,NIL,骸骨紳士,0,4
その,その,その,指示詞,連体詞形態指示詞,NIL,骸骨紳士,0,5
うえ,うえ,うえ,名詞,副詞的名詞,代表表記:上/うえ,骸骨紳士,0,5
、,、,、,特殊,読点,NIL,骸骨紳士,0,5
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,骸骨紳士,0,5
とうさん,とうさん,とうさん,名詞,サ変名詞,代表表記:倒産/とうさん ドメイン:ビジネス カテゴリ:抽象物,骸骨紳士,0,5
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,5
、,、,、,特殊,読点,NIL,骸骨紳士,0,5
もと,もと,もと,名詞,普通名詞,代表表記:元/もと カテゴリ:場所-機能;抽象物 漢字読み:訓 〜を〜に構成語,骸骨紳士,0,5
拳闘,けんとう,拳闘,名詞,普通名詞,代表表記:拳闘/けんとう ドメイン:スポーツ カテゴリ:抽象物,骸骨紳士,0,5
選手,せんしゅ,選手,名詞,普通名詞,代表表記:選手/せんしゅ ドメイン:スポーツ カテゴリ:人 人名末尾,骸骨紳士,0,5
だった,だった,だ,判定詞,*,NIL,骸骨紳士,0,5
ので,ので,のだ,助動詞,*,NIL,骸骨紳士,0,5
、,、,、,特殊,読点,NIL,骸骨紳士,0,5
ときどき,ときどき,ときどき,副詞,*,代表表記:時々/ときどき,骸骨紳士,0,5
拳闘,けんとう,拳闘,名詞,普通名詞,代表表記:拳闘/けんとう ドメイン:スポーツ カテゴリ:抽象物,骸骨紳士,0,5
を,を,を,助詞,格助詞,NIL,骸骨紳士,0,5
おしえて,おしえて,おしえる,動詞,*,代表表記:教える/おしえる ドメイン:教育・学習 授受動詞:受:教わる/おそわる,骸骨紳士,0,5
もらう,もらう,もらう,接尾辞,動詞性接尾辞,代表表記:もらう/もらう,骸骨紳士,0,5
こと,こと,こと,名詞,形式名詞,NIL,骸骨紳士,0,5
が,が,が,助詞,格助詞,NIL,骸骨紳士,0,5
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,骸骨紳士,0,5
、,、,、,特殊,読点,NIL,骸骨紳士,0,5
学校,がっこう,学校,名詞,普通名詞,代表表記:学校/がっこう ドメイン:教育・学習 カテゴリ:場所-施設,骸骨紳士,0,5
でも,でも,でも,助詞,副助詞,NIL,骸骨紳士,0,5
、,、,、,特殊,読点,NIL,骸骨紳士,0,5
