見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
床,とこ,床,名詞,普通名詞,代表表記:床/とこ ドメイン:家庭・暮らし カテゴリ:場所-その他 漢字読み:訓,< 章なし >,0,1
に,に,に,助詞,格助詞,NIL,< 章なし >,0,1
ついた,ついた,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,< 章なし >,0,1
切り,きり,切り,名詞,普通名詞,代表表記:切り/きりv 自他動詞:自:切れる/きれる 連用形名詞化:切る/きる 補文ト 付属動詞候補（基本）,< 章なし >,0,1
だ,だ,だ,判定詞,*,NIL,< 章なし >,0,1
と,と,と,助詞,格助詞,NIL,< 章なし >,0,1
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,< 章なし >,0,1
こと,こと,こと,名詞,形式名詞,NIL,< 章なし >,0,1
は,は,は,助詞,副助詞,NIL,< 章なし >,0,1
聞いて,きいて,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,< 章なし >,0,1
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,< 章なし >,0,1
