見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
、,、,、,特殊,読点,NIL,１,0,7
マンホール,まんほーる,マンホール,名詞,普通名詞,代表表記:マンホール/まんほーる カテゴリ:人工物-その他,１,0,7
の,の,の,助詞,接続助詞,NIL,１,0,7
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,１,0,7
に,に,に,助詞,格助詞,NIL,１,0,7
いる,いる,いる,動詞,*,代表表記:射る/いる,１,0,7
のでしょう,のでしょう,のだ,助動詞,*,NIL,１,0,7
か,か,か,助詞,終助詞,NIL,１,0,7
。,。,。,特殊,句点,NIL,１,0,7
マンホール,まんほーる,マンホール,名詞,普通名詞,代表表記:マンホール/まんほーる カテゴリ:人工物-その他,１,0,8
の,の,の,助詞,接続助詞,NIL,１,0,8
ふた,ふた,ふた,名詞,普通名詞,代表表記:蓋/ふた カテゴリ:人工物-その他,１,0,8
は,は,は,助詞,副助詞,NIL,１,0,8
、,、,、,特殊,読点,NIL,１,0,8
すっかり,すっかり,すっかり,副詞,*,代表表記:すっかり/すっかり,１,0,8
ひらいて,ひらいて,ひらく,動詞,*,代表表記:開く/ひらく 反義:動詞:閉じる/とじる 自他動詞:同形,１,0,8
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,１,0,8
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,１,0,8
。,。,。,特殊,句点,NIL,１,0,8
そして,そして,そして,接続詞,*,代表表記:そして/そして,１,0,9
、,、,、,特殊,読点,NIL,１,0,9
その,その,その,指示詞,連体詞形態指示詞,NIL,１,0,9
下,した,下,名詞,普通名詞,代表表記:下/した カテゴリ:場所-機能 漢字読み:訓,１,0,9
から,から,から,助詞,格助詞,NIL,１,0,9
、,、,、,特殊,読点,NIL,１,0,9
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,１,0,9
マント,まんと,マント,名詞,普通名詞,代表表記:マント/まんと ドメイン:家庭・暮らし カテゴリ:人工物-衣類,１,0,9
を,を,を,助詞,格助詞,NIL,１,0,9
きた,きた,きる,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,１,0,9
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,１,0,9
の,の,の,助詞,接続助詞,NIL,１,0,9
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,１,0,9
が,が,が,助詞,格助詞,NIL,１,0,9
、,、,、,特殊,読点,NIL,１,0,9
ぬうっと,ぬうっと,ぬうっと,副詞,*,代表表記:ヌウっと/ぬうっと スル接続可能 自動認識,１,0,9
あらわ,あらわ,あらう,動詞,*,代表表記:洗う/あらう ドメイン:家庭・暮らし,１,0,9
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,１,0,9
のです,のです,のだ,助動詞,*,NIL,１,0,9
。,。,。,特殊,句点,NIL,１,0,9
その,その,その,指示詞,連体詞形態指示詞,NIL,１,0,10
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,１,0,10
は,は,は,助詞,副助詞,NIL,１,0,10
、,、,、,特殊,読点,NIL,１,0,10
つば,つば,つば,名詞,普通名詞,代表表記:唾/つば カテゴリ:自然物,１,0,10
の,の,の,助詞,格助詞,NIL,１,0,10
ひろい,ひろい,ひろい,形容詞,*,代表表記:広い/ひろい 反義:形容詞:狭い/せまい,１,0,10
、,、,、,特殊,読点,NIL,１,0,10
まっ,まっ,まっ,接頭辞,名詞接頭辞,代表表記:真っ/まっ 内容語,１,0,10
黒,くろ,黒,名詞,普通名詞,代表表記:黒/くろ カテゴリ:色 漢字読み:訓,１,0,10
な,な,だ,判定詞,*,NIL,１,0,10
ぼうし,ぼうし,ぼうし,名詞,普通名詞,代表表記:帽子/ぼうし ドメイン:家庭・暮らし カテゴリ:人工物-衣類,１,0,10
を,を,を,助詞,格助詞,NIL,１,0,10
かぶり,かぶり,かぶる,動詞,*,代表表記:被る/かぶる 反義:動詞:脱ぐ/ぬぐ 自他動詞:他:被せる/かぶせる,１,0,10
、,、,、,特殊,読点,NIL,１,0,10
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,１,0,10
めがね,めがね,めがね,名詞,普通名詞,代表表記:眼鏡/めがね ドメイン:家庭・暮らし カテゴリ:人工物-その他,１,0,10
を,を,を,助詞,格助詞,NIL,１,0,10
かけ,かけ,かける,動詞,*,代表表記:掛ける/かける 自他動詞:自:掛かる/かかる 補文ト 付属動詞候補（基本）,１,0,10
、,、,、,特殊,読点,NIL,１,0,10
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,１,0,10
ひげ,ひげ,ひげ,名詞,サ変名詞,代表表記:卑下/ひげ カテゴリ:抽象物,１,0,10
が,が,が,助詞,格助詞,NIL,１,0,10
ぴんと,ぴんと,ぴんと,副詞,*,代表表記:ピンと/ぴんと スル接続可能,１,0,10
、,、,、,特殊,読点,NIL,１,0,10
両方,りょうほう,両方,名詞,普通名詞,代表表記:両方/りょうほう カテゴリ:抽象物,１,0,10
に,に,に,助詞,格助詞,NIL,１,0,10
はね上がって,はねあがって,はね上がる,動詞,*,代表表記:跳ね上がる/はねあがる,１,0,10
いて,いて,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,１,0,10
、,、,、,特殊,読点,NIL,１,0,10
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,１,0,10
三,さん,三,名詞,数詞,カテゴリ:数量,１,0,10
かく,かく,かく,名詞,普通名詞,代表表記:核/かく ドメイン:科学・技術;政治;無し カテゴリ:抽象物 漢字読み:音 〜を〜に構成語 多義,１,0,10
の,の,の,助詞,接続助詞,NIL,１,0,10
あごひげ,あごひげ,あごひげ,名詞,普通名詞,代表表記:顎鬚/あごひげ 自動獲得:EN_Wiktionary,１,0,10
を,を,を,助詞,格助詞,NIL,１,0,10
はやして,はやして,はやす,動詞,*,代表表記:囃す/はやす,１,0,10
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,１,0,10
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,１,0,10
。,。,。,特殊,句点,NIL,１,0,10
せいよう,せいよう,せいよう,名詞,サ変名詞,代表表記:静養/せいよう ドメイン:健康・医学 カテゴリ:抽象物,１,0,11
あくま,あくま,あくま,名詞,普通名詞,代表表記:悪魔/あくま カテゴリ:人,１,0,11
みたいな,みたいな,みたいだ,助動詞,*,NIL,１,0,11
、,、,、,特殊,読点,NIL,１,0,11
きみ,きみ,きみ,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,１,0,11
の,の,の,助詞,格助詞,NIL,１,0,11
わるい,わるい,わるい,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,１,0,11
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,１,0,11
です,です,だ,判定詞,*,NIL,１,0,11
。,。,。,特殊,句点,NIL,１,0,11
その,その,その,指示詞,連体詞形態指示詞,NIL,１,0,12
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,１,0,12
は,は,は,助詞,副助詞,NIL,１,0,12
、,、,、,特殊,読点,NIL,１,0,12
マンホール,まんほーる,マンホール,名詞,普通名詞,代表表記:マンホール/まんほーる カテゴリ:人工物-その他,１,0,12
から,から,から,助詞,格助詞,NIL,１,0,12
はい出,はいしゅつ,はい出,名詞,サ変名詞,代表表記:排出/はいしゅつ カテゴリ:抽象物,１,0,12
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,１,0,12
、,、,、,特殊,読点,NIL,１,0,12
じめん,じめん,じめん,名詞,普通名詞,代表表記:地面/じめん カテゴリ:場所-その他,１,0,12
に,に,に,助詞,格助詞,NIL,１,0,12
すっくと,すっくと,すっくと,副詞,*,代表表記:すっくと/すっくと スル接続可能,１,0,12
たち上がる,たちあがる,たち上がる,動詞,*,代表表記:立ち上がる/たちあがる 自他動詞:他:立ち上げる/たちあげる,１,0,12
と,と,と,助詞,格助詞,NIL,１,0,12
、,、,、,特殊,読点,NIL,１,0,12
三,さん,三,名詞,数詞,カテゴリ:数量,１,0,12
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,１,0,12
の,の,の,助詞,接続助詞,NIL,１,0,12
方,ほう,方,名詞,副詞的名詞,代表表記:方/ほう,１,0,12
を,を,を,助詞,格助詞,NIL,１,0,12
見て,みて,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,１,0,12
、,、,、,特殊,読点,NIL,１,0,12
に,に,に,助詞,格助詞,NIL,１,0,12
やり,やり,やり,名詞,普通名詞,代表表記:槍/やり カテゴリ:人工物-その他,１,0,12
と,と,と,助詞,格助詞,NIL,１,0,12
わらい,わらい,わらう,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,１,0,12
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,１,0,12
。,。,。,特殊,句点,NIL,１,0,12
そして,そして,そして,接続詞,*,代表表記:そして/そして,１,0,13
、,、,、,特殊,読点,NIL,１,0,13
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,１,0,13
マント,まんと,マント,名詞,普通名詞,代表表記:マント/まんと ドメイン:家庭・暮らし カテゴリ:人工物-衣類,１,0,13
を,を,を,助詞,格助詞,NIL,１,0,13
、,、,、,特殊,読点,NIL,１,0,13
こうもり,こうもり,こうもり,名詞,普通名詞,代表表記:蝙蝠/こうもり カテゴリ:動物,１,0,13
の,の,だ,判定詞,*,NIL,１,0,13
ように,ように,ようだ,助動詞,*,NIL,１,0,13
ひらひら,ひらひら,ひらひら,副詞,*,代表表記:ヒラヒラ/ひらひら スル接続可能,１,0,13
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,１,0,13
せ,せ,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,１,0,13
ながら,ながら,ながら,助詞,接続助詞,NIL,１,0,13
、,、,、,特殊,読点,NIL,１,0,13
むこうの,むこうの,むこうだ,形容詞,*,代表表記:無効だ/むこうだ 反義:形容詞:有効だ/ゆうこうだ,１,0,13
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,１,0,13
へ,へ,へ,助詞,格助詞,NIL,１,0,13
歩いて,あるいて,歩く,動詞,*,代表表記:歩く/あるく,１,0,13
いく,いく,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,１,0,13
のです,のです,のだ,助動詞,*,NIL,１,0,13
。,。,。,特殊,句点,NIL,１,0,13
「,「,「,特殊,括弧始,NIL,１,0,14
あやしい,あやしい,あやしい,形容詞,*,代表表記:妖しい/あやしい,１,0,14
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,１,0,14
だ,だ,だ,判定詞,*,NIL,１,0,14
わ,わ,わ,助詞,終助詞,NIL,１,0,14
。,。,。,特殊,句点,NIL,１,0,14
ねえ,ねえ,ねえ,感動詞,*,代表表記:ねえ/ねえ,１,0,15
、,、,、,特殊,読点,NIL,１,0,15
みんな,みんな,みんな,副詞,*,代表表記:皆/みんな 修飾（デ格）,１,0,15
で,で,で,助詞,格助詞,NIL,１,0,15
、,、,、,特殊,読点,NIL,１,0,15
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,１,0,15
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,１,0,15
の,の,の,助詞,接続助詞,NIL,１,0,15
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,１,0,15
を,を,を,助詞,格助詞,NIL,１,0,15
つけて,つけて,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,１,0,15
み,み,みる,接尾辞,動詞性接尾辞,代表表記:みる/みる,１,0,15
ましょう,ましょう,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,１,0,15
よ,よ,よ,助詞,終助詞,NIL,１,0,15
」,」,」,特殊,括弧終,NIL,１,0,15
。,。,。,特殊,句点,NIL,１,0,15
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,１,0,16
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,１,0,16
が,が,が,助詞,格助詞,NIL,１,0,16
、,、,、,特殊,読点,NIL,１,0,16
小さい,ちいさい,小さい,形容詞,*,代表表記:小さい/ちいさい 反義:形容詞:大きい/おおきい,１,0,16
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,１,0,16
で,で,で,助詞,格助詞,NIL,１,0,16
いい,いい,いう,動詞,*,代表表記:言う/いう 補文ト,１,0,16
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,１,0,16
。,。,。,特殊,句点,NIL,１,0,16
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,１,0,17
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,１,0,17
の,の,の,助詞,接続助詞,NIL,１,0,17
にいさん,にいさん,にいさん,名詞,普通名詞,代表表記:兄さん/にいさん ドメイン:家庭・暮らし カテゴリ:人,１,0,17
の,の,の,助詞,接続助詞,NIL,１,0,17
敏夫,としお,敏夫,名詞,人名,人名:日本:名:171:0.00061,１,0,17
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,１,0,17
は,は,は,助詞,副助詞,NIL,１,0,17
、,、,、,特殊,読点,NIL,１,0,17
しょうねん,しょうねん,しょうねん,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,１,0,17
たんてい,たんてい,たんてい,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,１,0,17
だんいん,だんいん,だんいん,名詞,普通名詞,代表表記:団員/だんいん カテゴリ:人,１,0,17
な,な,だ,判定詞,*,NIL,１,0,17
ので,ので,のだ,助動詞,*,NIL,１,0,17
、,、,、,特殊,読点,NIL,１,0,17
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,１,0,17
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,１,0,17
も,も,も,助詞,副助詞,NIL,１,0,17
そういう,そういう,そういう,指示詞,連体詞形態指示詞,NIL,１,0,17
たんてい,たんてい,たんてい,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,１,0,17
みたいな,みたいな,みたいだ,助動詞,*,NIL,１,0,17
こと,こと,こと,名詞,形式名詞,NIL,１,0,17
が,が,が,助詞,格助詞,NIL,１,0,17
すきな,すきな,すきだ,形容詞,*,代表表記:好きだ/すきだ 反義:形容詞:嫌いだ/きらいだ 動詞派生:好く/すく,１,0,17
のです,のです,のだ,助動詞,*,NIL,１,0,17
。,。,。,特殊,句点,NIL,１,0,17
サト,さと,サト,名詞,普通名詞,代表表記:サト/さと 自動獲得:テキスト 副詞識別,１,0,18
子,こ,子,名詞,普通名詞,代表表記:子/こ ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,１,0,18
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,１,0,18
も,も,も,助詞,副助詞,NIL,１,0,18
サユリ,サユリ,サユリ,名詞,普通名詞,自動獲得:Wikipedia Wikipedia多義,１,0,18
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,１,0,18
も,も,も,助詞,副助詞,NIL,１,0,18
、,、,、,特殊,読点,NIL,１,0,18
ミドリ,ミドリ,ミドリ,名詞,人名,自動獲得:Wikipedia Wikipedia上位語:ポルノ女優 Wikipediaリダイレクト:みどり,１,0,18
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,１,0,18
の,の,の,助詞,格助詞,NIL,１,0,18
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,１,0,18
こと,こと,こと,名詞,形式名詞,NIL,１,0,18
は,は,は,助詞,副助詞,NIL,１,0,18
