見出し,読み,原型,品詞,品詞細分類,意味情報,章番号,文番号
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,8
。,。,。,特殊,句点,NIL,1,8
その,その,その,指示詞,連体詞形態指示詞,NIL,1,9
工場,こうじょう,工場,名詞,普通名詞,代表表記:工場/こうじょう ドメイン:ビジネス カテゴリ:場所-施設,1,9
の,の,の,助詞,接続助詞,NIL,1,9
煙突,えんとつ,煙突,名詞,普通名詞,代表表記:煙突/えんとつ カテゴリ:場所-施設部位,1,9
と,と,と,助詞,格助詞,NIL,1,9
すれすれに,すれすれに,すれすれだ,形容詞,*,代表表記:すれすれだ/すれすれだ,1,9
、,、,、,特殊,読点,NIL,1,9
巨大な,きょだいな,巨大だ,形容詞,*,代表表記:巨大だ/きょだいだ,1,9
赤い,あかい,赤い,形容詞,*,代表表記:赤い/あかい 名詞派生:赤/あか,1,9
月,げつ,月,名詞,時相名詞,代表表記:月/げつ カテゴリ:時間 漢字読み:音,1,9
が,が,が,助詞,格助詞,NIL,1,9
、,、,、,特殊,読点,NIL,1,9
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,1,9
の,の,の,助詞,接続助詞,NIL,1,9
足並み,あしなみ,足並み,名詞,普通名詞,代表表記:足並み/あしなみ カテゴリ:抽象物,1,9
と,と,と,助詞,格助詞,NIL,1,9
調子,ちょうし,調子,名詞,普通名詞,代表表記:調子/ちょうし カテゴリ:抽象物,1,9
を,を,を,助詞,格助詞,NIL,1,9
あわせて,あわせて,あわせる,動詞,*,代表表記:合わせる/あわせる 反義:動詞:離す/はなす 自他動詞:自:合わさる/あわさる 付属動詞候補（基本）,1,9
、,、,、,特殊,読点,NIL,1,9
ゆっくり,ゆっくり,ゆっくり,副詞,*,代表表記:ゆっくり/ゆっくり スル接続可能 修飾（ト格）,1,9
と,と,と,助詞,格助詞,NIL,1,9
移動,いどう,移動,名詞,サ変名詞,代表表記:移動/いどう カテゴリ:抽象物,1,9
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,1,9
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,9
。,。,。,特殊,句点,NIL,1,9
こちら,こちら,こちら,指示詞,名詞形態指示詞,NIL,1,10
側,がわ,側,接尾辞,名詞性名詞接尾辞,代表表記:側/がわ,1,10
に,に,に,助詞,格助詞,NIL,1,10
は,は,は,助詞,副助詞,NIL,1,10
閑静な,かんせいな,閑静だ,形容詞,*,代表表記:閑静だ/かんせいだ,1,10
住宅,じゅうたく,住宅,名詞,普通名詞,代表表記:住宅/じゅうたく ドメイン:家庭・暮らし カテゴリ:場所-施設,1,10
の,の,の,助詞,接続助詞,NIL,1,10
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,1,10
塀,へい,塀,名詞,普通名詞,代表表記:塀/へい カテゴリ:場所-施設部位 漢字読み:音,1,10
や,や,や,助詞,接続助詞,NIL,1,10
生垣,いけがき,生垣,名詞,普通名詞,代表表記:生け垣/いけがき カテゴリ:場所-施設部位,1,10
が,が,が,助詞,格助詞,NIL,1,10
つづいて,つづいて,つづく,動詞,*,代表表記:続く/つづく 自他動詞:他:続ける/つづける,1,10
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,10
。,。,。,特殊,句点,NIL,1,10
その,その,その,指示詞,連体詞形態指示詞,NIL,1,11
なか,なか,なか,名詞,副詞的名詞,代表表記:中/なか,1,11
の,の,の,助詞,格助詞,NIL,1,11
低い,ひくい,低い,形容詞,*,代表表記:低い/ひくい 反義:形容詞:高い/たかい,1,11
コンクリート,こんくりーと,コンクリート,名詞,普通名詞,代表表記:コンクリート/こんくりーと カテゴリ:人工物-その他,1,11
塀,へい,塀,名詞,普通名詞,代表表記:塀/へい カテゴリ:場所-施設部位 漢字読み:音,1,11
に,に,に,助詞,格助詞,NIL,1,11
かこま,かこま,かこむ,動詞,*,代表表記:囲む/かこむ,1,11
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,1,11
二,に,二,名詞,数詞,カテゴリ:数量,1,11
階,かい,階,接尾辞,名詞性名詞助数辞,代表表記:階/かい 準内容語,1,11
建て,たて,建て,名詞,普通名詞,代表表記:建て/たてv 自他動詞:自:建つ/たつ 連用形名詞化:建てる/たてる,1,11
の,の,の,助詞,接続助詞,NIL,1,11
木造,もくぞう,木造,名詞,普通名詞,代表表記:木造/もくぞう カテゴリ:抽象物,1,11
洋館,ようかん,洋館,名詞,普通名詞,代表表記:洋館/ようかん カテゴリ:場所-施設,1,11
が,が,が,助詞,格助詞,NIL,1,11
、,、,、,特殊,読点,NIL,1,11
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,1,11
の,の,の,助詞,接続助詞,NIL,1,11
目ざす,めざす,目ざす,動詞,*,代表表記:目指す/めざす,1,11
股野,股野,股野,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,1,11
の,の,の,助詞,接続助詞,NIL,1,11
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,1,11
であった,であった,だ,判定詞,*,NIL,1,11
。,。,。,特殊,句点,NIL,1,11
石,いし,石,名詞,普通名詞,代表表記:石/いし カテゴリ:自然物 漢字読み:訓,1,12
の,の,の,助詞,接続助詞,NIL,1,12
門柱,もんちゅう,門柱,名詞,普通名詞,代表表記:門柱/もんちゅう カテゴリ:人工物-その他,1,12
の,の,の,助詞,接続助詞,NIL,1,12
上,うえ,上,名詞,副詞的名詞,代表表記:上/うえ,1,12
に,に,に,助詞,格助詞,NIL,1,12
、,、,、,特殊,読点,NIL,1,12
丸い,まるい,丸い,形容詞,*,代表表記:丸い/まるい 名詞派生:丸/まる,1,12
ほ,ほ,ほ,名詞,普通名詞,代表表記:帆/ほ カテゴリ:人工物-その他 漢字読み:訓,1,12
や,や,や,助詞,接続助詞,NIL,1,12
の,の,の,助詞,接続助詞,NIL,1,12
電燈,電燈,電燈,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:電灯,1,12
が,が,が,助詞,格助詞,NIL,1,12
ボンヤリ,ぼんやり,ボンヤリ,副詞,*,代表表記:ボンヤリ/ぼんやり スル接続可能,1,12
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,1,12
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,12
。,。,。,特殊,句点,NIL,1,12
門,もん,門,名詞,普通名詞,代表表記:門/もん カテゴリ:場所-施設 漢字読み:音,1,13
から,から,から,助詞,格助詞,NIL,1,13
ポーチ,ぽーち,ポーチ,名詞,普通名詞,代表表記:ポーチ/ぽーち カテゴリ:場所-施設,1,13
まで,まで,まで,助詞,格助詞,NIL,1,13
十,じゅう,十,名詞,数詞,カテゴリ:数量,1,13
メートル,めーとる,メートル,接尾辞,名詞性名詞助数辞,代表表記:メートル/めーとる 準内容語,1,13
ほど,ほど,ほど,接尾辞,名詞性名詞接尾辞,代表表記:程/ほど,1,13
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,1,13
。,。,。,特殊,句点,NIL,1,13
二,に,二,名詞,数詞,カテゴリ:数量,1,14
階,かい,階,接尾辞,名詞性名詞助数辞,代表表記:階/かい 準内容語,1,14
の,の,の,助詞,接続助詞,NIL,1,14
正面,しょうめん,正面,名詞,普通名詞,代表表記:正面/しょうめん カテゴリ:場所-機能,1,14
の,の,の,助詞,接続助詞,NIL,1,14
窓,まど,窓,名詞,普通名詞,代表表記:窓/まど カテゴリ:場所-施設部位 漢字読み:訓,1,14
に,に,に,助詞,格助詞,NIL,1,14
あかり,あかり,あかり,名詞,普通名詞,代表表記:明かり/あかり カテゴリ:抽象物,1,14
が,が,が,助詞,格助詞,NIL,1,14
見えて,みえて,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,1,14
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,14
。,。,。,特殊,句点,NIL,1,14
股野,股野,股野,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,1,15
の,の,の,助詞,接続助詞,NIL,1,15
書斎,しょさい,書斎,名詞,普通名詞,代表表記:書斎/しょさい カテゴリ:場所-施設,1,15
である,である,だ,判定詞,*,NIL,1,15
。,。,。,特殊,句点,NIL,1,15
黄色い,きいろい,黄色い,形容詞,*,代表表記:黄色い/きいろい 名詞派生:黄色/きいろ,1,16
カーテン,かーてん,カーテン,名詞,普通名詞,代表表記:カーテン/かーてん ドメイン:家庭・暮らし カテゴリ:人工物-その他,1,16
で,で,で,助詞,格助詞,NIL,1,16
隠さ,かくさ,隠す,動詞,*,代表表記:隠す/かくす 反義:動詞:現す/あらわす;動詞:出す/だす;動詞:明かす/あかす,1,16
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,1,16
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,1,16
が,が,が,助詞,接続助詞,NIL,1,16
、,、,、,特殊,読点,NIL,1,16
太い,ふとい,太い,形容詞,*,代表表記:太い/ふとい 反義:形容詞:細い/ほそい,1,16
鼈甲,べっこう,鼈甲,名詞,普通名詞,代表表記:鼈甲/べっこう カテゴリ:動物-部位;人工物-その他,1,16
縁,えん,縁,名詞,普通名詞,代表表記:縁/えん カテゴリ:抽象物 漢字読み:音,1,16
の,の,の,助詞,接続助詞,NIL,1,16
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,1,16
が,が,が,助詞,格助詞,NIL,1,16
ね,ね,ね,助詞,終助詞,NIL,1,16
を,を,を,助詞,格助詞,NIL,1,16
かけ,かけ,かける,動詞,*,代表表記:掛ける/かける 自他動詞:自:掛かる/かかる 補文ト 付属動詞候補（基本）,1,16
、,、,、,特殊,読点,NIL,1,16
ベレー,ベレー,ベレー,名詞,普通名詞,自動獲得:Wikipedia Wikipedia上位語:コミューン/コミューン Wikipediaリダイレクト:ベレー帽,1,16
帽,ぼう,帽,名詞,普通名詞,代表表記:帽/ぼう ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:音,1,16
に,に,に,助詞,格助詞,NIL,1,16
茶色,ちゃいろ,茶色,名詞,普通名詞,代表表記:茶色/ちゃいろ カテゴリ:色,1,16
の,の,の,助詞,接続助詞,NIL,1,16
ジャンパー,じゃんぱー,ジャンパー,名詞,普通名詞,代表表記:ジャンパー/じゃんぱー ドメイン:スポーツ;家庭・暮らし カテゴリ:人工物-衣類,1,16
を,を,を,助詞,格助詞,NIL,1,16
着た,きた,着る,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,1,16
、,、,、,特殊,読点,NIL,1,16
いやみな,いやみな,いやみだ,形容詞,*,代表表記:嫌味だ/いやみだ,1,16
股野,股野,股野,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,1,16
が,が,が,助詞,格助詞,NIL,1,16
、,、,、,特殊,読点,NIL,1,16
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,1,16
に,に,に,助詞,格助詞,NIL,1,16
いる,いる,いる,動詞,*,代表表記:射る/いる,1,16
こと,こと,こと,名詞,形式名詞,NIL,1,16
が,が,が,助詞,格助詞,NIL,1,16
想像,そうぞう,想像,名詞,サ変名詞,代表表記:想像/そうぞう カテゴリ:抽象物 補文ト,1,16
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,1,16
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,1,16
。,。,。,特殊,句点,NIL,1,16
克彦,かつひこ,克彦,名詞,人名,人名:日本:名:175:0.00060,1,17
は,は,は,助詞,副助詞,NIL,1,17
それ,それ,それ,指示詞,名詞形態指示詞,NIL,1,17
を,を,を,助詞,格助詞,NIL,1,17
思う,おもう,思う,動詞,*,代表表記:思う/おもう 補文ト,1,17
と,と,と,助詞,格助詞,NIL,1,17
、,、,、,特殊,読点,NIL,1,17
急に,きゅうに,急だ,形容詞,*,代表表記:急だ/きゅうだ,1,17
いや気,いやき,いや気,名詞,サ変名詞,代表表記:嫌気/いやき カテゴリ:抽象物,1,17
が,が,が,助詞,格助詞,NIL,1,17
さして,さして,さす,動詞,*,代表表記:刺す/さす 自他動詞:自:刺さる/ささる,1,17
、,、,、,特殊,読点,NIL,1,17
引き,ひき,引く,動詞,*,代表表記:引く/ひく 反義:動詞:押す/おす;動詞:加える/くわえる;動詞:足す/たす,1,17
返し,かえし,返す,動詞,*,代表表記:返す/かえす 自他動詞:自:返る/かえる 付属動詞候補（基本）,1,17
たく,たく,たい,接尾辞,形容詞性述語接尾辞,代表表記:たい/たい,1,17
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,1,17
。,。,。,特殊,句点,NIL,1,17
（,（,（,特殊,括弧始,NIL,1,18
あいつ,あいつ,あいつ,名詞,普通名詞,代表表記:あいつ/あいつ カテゴリ:人,1,18
に,に,に,助詞,格助詞,NIL,1,18
会えば,あえば,会う,動詞,*,代表表記:会う/あう 反義:動詞:分かれる/わかれる;動詞:別れる/わかれる,1,18
、,、,、,特殊,読点,NIL,1,18
今日,きょう,今日,名詞,時相名詞,代表表記:今日/きょう カテゴリ:時間,1,18
は,は,は,助詞,副助詞,NIL,1,18
喧嘩,けんか,喧嘩,名詞,サ変名詞,代表表記:喧嘩/けんか カテゴリ:抽象物,1,18
に,に,に,助詞,格助詞,NIL,1,18
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,1,18
かも,かも,かも,助詞,接続助詞,NIL,1,18
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,1,18
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,1,18
）,）,）,特殊,括弧終,NIL,1,18
。,。,。,特殊,句点,NIL,1,18
股野,股野,股野,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,1,19
重郎,重郎,重郎,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,1,19
